,source,target,weight,BinaryWeight
1359,344,0,1,1
1360,352,372,1,1
1361,199,28,1,1
1362,28,199,1,1
1363,6,378,2,1
1364,356,352,1,1
1365,378,6,2,1
1366,352,356,1,1
1367,0,359,1,1
1368,359,0,1,1
1369,378,75,2,1
1370,111,45,2,1
1371,75,378,2,1
1372,217,300,6,1
1373,196,113,1,1
1374,280,104,1,1
1375,104,280,1,1
1376,316,75,2,1
1377,75,316,3,1
1378,176,364,1,1
1379,364,176,1,1
1380,219,180,1,1
1381,180,219,1,1
1382,260,45,1,1
1383,45,260,1,1
1384,230,381,1,1
1385,381,230,1,1
1386,365,383,1,1
1387,383,365,1,1
1388,217,332,6,1
1389,293,217,4,1
1390,347,361,3,1
1391,361,347,3,1
1392,290,59,3,1
1393,59,290,3,1
1394,217,301,4,1
1395,75,387,3,1
1396,387,75,1,1
1397,313,163,3,1
1398,163,313,3,1
1399,106,6,1,1
1400,6,106,1,1
1401,310,307,3,1
1402,216,388,1,1
1403,388,216,1,1
1404,105,26,3,1
1405,243,388,1,1
1406,310,56,1,1
1407,56,216,1,1
1408,216,56,1,1
1409,388,243,1,1
1410,56,310,1,1
1411,6,389,1,1
1412,389,6,1,1
1413,56,91,1,1
1414,91,56,2,1
1415,216,362,1,1
1416,362,216,1,1
1417,331,26,2,1
1418,307,310,3,1
1419,217,292,3,1
1420,354,390,1,1
1421,217,299,4,1
1422,326,370,-10,-1
1423,326,392,1,1
1424,392,370,-10,-1
1425,383,381,1,1
1426,381,383,1,1
1427,199,11,2,1
1428,346,337,1,1
1429,343,383,1,1
1430,383,343,1,1
1431,383,347,1,1
1432,347,383,1,1
1433,230,6,4,1
1434,313,393,1,1
1435,393,313,2,1
1436,217,257,4,1
1437,176,394,1,1
1438,32,395,1,1
1439,395,32,1,1
1440,393,381,1,1
1441,381,393,2,1
1442,246,59,1,1
1443,59,246,1,1
1444,364,127,1,1
1445,127,364,1,1
1446,365,393,1,1
1447,393,365,1,1
1448,393,364,2,1
1449,364,393,2,1
1450,6,253,2,1
1451,6,370,-1,-1
1452,217,282,4,1
1453,159,248,1,1
1454,139,142,2,1
1455,393,396,1,1
1456,396,393,1,1
1457,248,159,1,1
1458,142,139,2,1
1459,163,261,4,1
1460,390,354,1,1
1461,261,163,4,1
1462,353,164,1,1
1463,164,353,1,1
1464,261,397,1,1
1465,397,261,1,1
1466,0,398,1,1
1467,398,0,1,1
1468,394,176,1,1
1469,6,230,5,1
1470,11,257,2,1
1471,164,399,1,1
1472,399,164,1,1
1473,364,35,1,1
1474,364,268,1,1
1475,268,364,1,1
1476,399,145,1,1
1477,217,76,6,1
1478,401,42,1,1
1479,0,402,1,1
1480,280,403,2,1
1481,402,0,1,1
1482,400,404,1,1
1483,403,280,2,1
1484,404,400,1,1
1485,141,405,1,1
1486,405,141,3,1
1487,217,270,4,1
1488,403,370,-10,-1
1489,359,368,1,1
1490,368,359,1,1
1491,285,313,1,1
1492,313,285,1,1
1493,258,406,1,1
1494,406,258,1,1
1495,0,106,5,1
1496,106,0,5,1
1497,175,403,2,1
1498,217,269,3,1
1499,403,175,2,1
1500,338,164,1,1
1501,312,256,2,1
1502,180,0,10,1
1503,180,406,2,1
1504,6,325,1,1
1505,325,6,1,1
1506,406,180,2,1
1507,270,18,1,1
1508,323,18,2,1
1509,0,180,3,1
1510,396,408,1,1
1511,408,396,1,1
1512,163,270,1,1
1513,6,409,1,1
1514,409,6,1,1
1515,270,163,1,1
1516,0,34,3,1
1517,217,391,4,1
1518,357,238,8,1
1519,357,44,3,1
1520,357,2,3,1
1521,357,217,5,1
1522,280,0,3,1
1523,0,280,3,1
1524,264,282,1,1
1525,282,264,1,1
1526,257,11,2,1
1527,282,26,1,1
1528,323,410,1,1
1529,410,323,1,1
1530,214,256,2,1
1531,164,338,2,1
1532,167,159,1,1
1533,159,245,2,1
1534,245,159,1,1
1535,35,411,10,1
1536,411,35,10,1
1537,411,412,1,1
1538,412,411,1,1
1539,35,413,1,1
1540,35,0,1,1
1541,344,35,5,1
1542,413,35,1,1
1543,413,414,1,1
1544,217,30,4,1
1545,159,415,1,1
1546,403,416,2,1
1547,26,282,1,1
1548,26,105,3,1
1549,26,334,1,1
1550,26,313,1,1
1551,159,417,1,1
1552,417,159,1,1
1553,159,381,1,1
1554,381,159,1,1
1555,159,376,1,1
1556,313,159,1,1
1557,159,313,1,1
1558,376,159,1,1
1559,306,418,1,1
1560,418,306,1,1
1561,403,419,1,1
1562,416,403,2,1
1563,419,403,1,1
1564,419,338,1,1
1565,335,420,1,1
1566,420,335,3,1
1567,420,6,1,1
1568,420,195,1,1
1569,420,399,1,1
1570,398,424,1,1
1571,424,398,1,1
1572,368,425,1,1
1573,365,216,1,1
1574,216,365,1,1
1575,3,426,1,1
1576,425,368,1,1
1577,387,401,2,1
1578,401,387,2,1
1579,368,106,2,1
1580,106,368,2,1
1581,426,3,1,1
1582,401,305,2,1
1583,305,401,2,1
1584,427,16,1,1
1585,16,427,1,1
1586,427,428,1,1
1587,427,423,1,1
1588,0,424,1,1
1589,6,420,2,1
1590,368,429,1,1
1591,424,0,1,1
1592,26,424,1,1
1593,428,97,1,1
1594,97,428,1,1
1595,429,368,1,1
1596,423,427,-3,-1
1597,423,428,1,1
1598,428,423,1,1
1599,392,234,5,1
1600,423,422,2,1
1601,422,423,2,1
1602,368,430,1,1
1603,430,368,1,1
1604,424,26,1,1
1605,32,44,5,1
1606,217,272,4,1
1607,383,428,1,1
1608,428,383,1,1
1609,428,427,-3,-1
1610,35,364,1,1
1611,35,344,5,1
1612,372,431,1,1
1613,431,372,1,1
1614,310,432,1,1
1615,163,401,1,1
1616,401,163,1,1
1617,0,391,1,1
1618,391,0,1,1
1619,432,310,1,1
1620,6,433,1,1
1621,387,427,-10,-1
1622,433,6,2,1
1623,217,329,4,1
1624,423,385,1,1
1625,385,423,1,1
1626,195,415,2,1
1627,415,195,2,1
1628,217,377,4,1
1629,419,435,1,1
1630,361,436,1,1
1631,208,158,1,1
1632,361,343,2,1
1633,343,361,1,1
1634,428,346,1,1
1635,346,428,1,1
1636,209,6,5,1
1637,217,224,5,1
1638,365,437,1,1
1639,216,429,2,1
1640,429,216,2,1
1641,366,217,1,1
1642,385,438,1,1
1643,353,365,1,1
1644,365,353,1,1
1645,438,385,1,1
1646,384,6,2,1
1647,6,384,2,1
1648,353,439,1,1
1649,439,353,1,1
1650,369,110,1,1
1651,110,369,1,1
1652,217,336,6,1
1653,217,333,4,1
1654,437,365,1,1
1655,439,437,1,1
1656,437,439,1,1
1657,217,229,5,1
1658,217,380,6,1
1659,106,361,3,1
1660,395,440,1,1
1661,440,395,1,1
1662,282,439,2,1
1663,439,282,2,1
1664,361,106,3,1
1665,358,306,5,1
1666,185,422,2,1
1667,306,358,5,1
1668,6,270,-1,-1
1669,6,441,1,1
1670,441,6,2,1
1671,354,353,3,1
1672,353,354,3,1
1673,217,210,5,1
1674,217,175,5,1
1675,383,3,1,1
1676,365,159,1,1
1677,282,270,-10,-1
1678,414,413,1,1
1679,414,73,1,1
1680,368,414,2,1
1681,414,368,1,1
1682,343,442,1,1
1683,442,343,1,1
1684,45,147,1,1
1685,147,45,1,1
1686,338,6,1,1
1687,6,338,1,1
1688,422,443,2,1
1689,381,432,1,1
1690,359,444,1,1
1691,444,359,1,1
1692,368,347,1,1
1693,347,368,1,1
1694,5,159,2,1
1695,347,432,1,1
1696,444,188,1,1
1697,188,444,1,1
1698,343,308,1,1
1699,308,343,1,1
1700,264,445,1,1
1701,445,264,1,1
1702,0,446,1,1
1703,446,0,10,1
1704,343,447,1,1
1705,163,42,5,1
1706,428,448,1,1
1707,448,428,1,1
1708,428,449,1,1
1709,449,428,1,1
1710,16,450,8,1
1711,372,56,1,1
1712,56,372,1,1
1713,45,216,1,1
1714,216,45,1,1
1715,449,95,1,1
1716,95,449,1,1
1717,0,376,1,1
1718,45,75,10,1
1719,376,0,1,1
1720,310,449,2,1
1721,449,310,2,1
1722,310,452,2,1
1723,452,310,2,1
1724,95,163,2,1
1725,163,95,2,1
1726,159,432,2,1
1727,106,41,1,1
1728,41,106,1,1
1729,432,159,1,1
1730,432,359,1,1
1731,432,372,2,1
1732,347,453,1,1
1733,400,6,2,1
1734,453,347,1,1
1735,6,400,2,1
1736,95,6,10,1
1737,454,346,1,1
1738,346,454,1,1
1739,6,449,1,1
1740,449,6,1,1
1741,6,407,3,1
1742,132,453,1,1
1743,453,132,1,1
1744,407,6,4,1
1745,415,3,2,1
1746,159,403,2,1
1747,403,159,2,1
1748,45,452,1,1
1749,444,240,2,1
1750,240,444,1,1
1751,240,455,1,1
1752,455,240,1,1
1753,240,403,2,1
1754,403,240,2,1
1755,436,385,1,1
1756,385,436,1,1
1757,387,124,1,1
1758,436,361,1,1
1759,124,125,1,1
1760,124,387,1,1
1761,385,142,1,1
1762,422,456,1,1
1763,6,343,1,1
1764,343,6,1,1
1765,343,457,1,1
1766,457,343,1,1
1767,163,407,5,1
1768,82,459,10,1
1769,459,82,10,1
1770,82,75,4,1
1771,27,460,1,1
1772,159,459,1,1
1773,459,159,2,1
1774,407,163,5,1
1775,75,459,4,1
1776,75,82,4,1
1777,75,256,5,1
1778,75,45,5,1
1779,106,444,1,1
1780,444,106,1,1
1781,75,422,2,1
1782,460,27,1,1
1783,460,234,1,1
1784,454,436,1,1
1785,436,454,1,1
1786,26,418,1,1
1787,418,26,1,1
1788,403,461,2,1
1789,461,403,2,1
1790,450,16,8,1
1791,450,75,1,1
1792,436,432,1,1
1793,454,432,-10,-1
1794,387,423,-10,-1
1795,359,432,-6,-1
1796,385,432,-10,-1
1797,240,462,1,1
1798,462,240,1,1
1799,45,248,1,1
1800,45,451,2,1
1801,451,45,2,1
1802,248,45,1,1
1803,124,278,1,1
1804,278,124,1,1
1805,45,463,1,1
1806,387,463,1,1
1807,463,45,1,1
1808,463,387,1,1
1809,21,230,1,1
1810,230,21,1,1
1811,319,464,1,1
1812,0,465,1,1
1813,465,0,1,1
1814,117,18,1,1
1815,451,371,1,1
1816,371,451,1,1
1817,6,432,-1,-1
1818,16,466,1,1
1819,415,11,2,1
1820,11,415,1,1
1821,466,16,1,1
1822,415,159,1,1
1823,3,415,2,1
1824,6,458,2,1
1825,458,6,2,1
1826,132,344,2,1
1827,344,132,2,1
1828,376,344,1,1
1829,344,376,2,1
1830,344,356,2,1
1831,356,344,2,1
1832,221,467,1,1
1833,467,221,1,1
1834,438,450,4,1
1835,291,468,1,1
1836,468,291,1,1
1837,26,432,-1,-1
1838,441,432,-3,-1
1839,347,230,1,1
1840,404,432,-1,-1
1841,230,347,1,1
1842,0,381,2,1
1843,381,0,2,1
1844,103,457,1,1
1845,415,1,1,1
1846,1,415,1,1
1847,0,59,2,1
1848,361,1,5,1
1849,1,361,2,1
1850,457,103,1,1
1851,45,401,1,1
1852,401,45,1,1
1853,103,28,2,1
1854,28,103,2,1
1855,176,401,1,1
1856,453,448,1,1
1857,401,176,1,1
1858,448,453,1,1
1859,450,438,3,1
1860,139,359,2,1
1861,359,139,2,1
1862,120,6,4,1
1863,0,21,4,1
1864,469,383,1,1
1865,469,470,1,1
1866,0,471,1,1
1867,471,0,1,1
1868,470,472,1,1
1869,472,470,1,1
1870,469,472,1,1
1871,472,469,1,1
1872,472,473,1,1
1873,473,472,1,1
1874,6,346,2,1
1875,469,473,1,1
1876,346,6,2,1
1877,473,469,1,1
1878,470,469,1,1
1879,451,474,1,1
1880,474,451,1,1
1881,132,270,-10,-1
1882,444,270,-10,-1
1883,313,270,-10,-1
1884,139,41,1,1
1885,401,422,3,1
1886,422,401,3,1
1887,139,475,1,1
1888,475,139,1,1
1889,21,436,1,1
1890,436,21,1,1
1891,0,454,1,1
1892,454,0,1,1
1893,354,476,1,1
1894,476,354,1,1
1895,436,477,1,1
1896,477,436,1,1
1897,354,454,5,1
1898,454,354,5,1
1899,217,185,5,1
1900,217,280,3,1
1901,217,288,4,1
1902,217,178,5,1
1903,217,382,5,1
1904,217,179,5,1
1905,217,302,4,1
1906,217,368,4,1
1907,45,478,1,1
1908,478,45,1,1
1909,217,311,4,1
1910,217,297,5,1
1911,217,308,3,1
1912,217,479,4,1
1913,479,42,4,1
1914,444,480,1,1
1915,480,444,10,1
1916,217,341,4,1
1917,226,435,3,1
1918,188,481,1,1
1919,481,188,1,1
1920,217,322,4,1
1921,106,163,8,1
1922,163,106,8,1
1923,343,164,1,1
1924,164,343,1,1
1925,481,482,1,1
1926,164,359,1,1
1927,482,481,1,1
1928,21,483,1,1
1929,368,365,2,1
1930,365,368,3,1
1931,319,180,2,1
1932,368,132,1,1
1933,132,368,1,1
1934,147,436,1,1
1935,451,412,1,1
1936,412,451,1,1
1937,319,484,1,1
1938,484,319,1,1
1939,243,478,1,1
1940,478,243,1,1
1941,6,454,4,1
1942,454,6,4,1
1943,112,159,1,1
1944,217,337,4,1
1945,159,112,1,1
1946,343,477,1,1
1947,6,183,3,1
1948,477,343,1,1
1949,217,306,4,1
1950,451,128,1,1
1951,128,451,1,1
1952,217,324,4,1
1953,217,291,5,1
1954,217,373,5,1
1955,332,485,1,1
1956,485,332,1,1
1957,481,216,1,1
1958,216,481,1,1
1959,217,321,4,1
1960,112,480,1,1
1961,230,356,1,1
1962,356,230,1,1
1963,356,486,1,1
1964,486,356,1,1
1965,17,487,2,1
1966,487,17,2,1
1967,474,180,1,1
1968,486,106,1,1
1969,444,432,-10,-1
1970,372,432,-10,-1
1971,260,489,10,1
1972,489,260,10,1
1973,436,147,1,1
1974,436,490,1,1
1975,490,436,1,1
1976,176,163,6,1
1977,163,176,6,1
1978,258,491,1,1
1979,216,475,1,1
1980,475,216,1,1
1981,448,492,1,1
1982,492,448,1,1
1983,490,127,1,1
1984,127,490,1,1
1985,127,216,1,1
1986,127,492,1,1
1987,216,127,2,1
1988,492,127,2,1
1989,474,493,1,1
1990,493,474,1,1
1991,451,472,-10,-1
1992,455,492,1,1
1993,492,455,1,1
1994,451,494,1,1
1995,344,494,1,1
1996,494,344,1,1
1997,0,494,5,1
1998,490,444,1,1
1999,490,478,1,1
2000,478,490,1,1
2001,444,490,1,1
2002,180,474,2,1
2003,365,132,1,1
2004,132,365,1,1
2005,451,132,1,1
2006,132,451,1,1
2007,407,495,2,1
2008,3,312,2,1
2009,387,477,1,1
2010,477,387,1,1
2011,494,496,1,1
2012,106,486,1,1
2013,496,494,5,1
2014,494,483,1,1
2015,349,483,1,1
2016,483,349,1,1
2017,387,18,-1,-1
2018,0,497,1,1
2019,496,483,1,1
2020,483,496,1,1
2021,486,444,1,1
2022,444,486,2,1
2023,45,447,1,1
2024,6,498,1,1
2025,491,258,1,1
2026,343,45,2,1
2027,45,437,1,1
2028,45,343,1,1
2029,461,494,1,1
2030,494,461,1,1
2031,451,387,1,1
2032,387,451,1,1
2033,498,45,1,1
2034,498,6,1,1
2035,474,498,1,1
2036,498,474,1,1
2037,217,214,5,1
2038,217,238,5,1
2039,217,194,5,1
2040,217,188,5,1
2041,217,189,5,1
2042,217,236,4,1
2043,480,112,1,1
2044,359,499,1,1
2045,217,385,6,1
2046,217,325,4,1
2047,217,320,4,1
2048,56,42,4,1
2049,16,56,5,1
2050,56,16,5,1
2051,481,21,2,1
2052,495,173,1,1
2053,335,500,1,1
2054,435,226,3,1
2055,435,419,1,1
2056,45,501,1,1
2057,501,45,1,1
2058,230,376,2,1
2059,376,230,2,1
2060,448,468,1,1
2061,468,448,1,1
2062,492,113,1,1
2063,217,216,5,1
2064,233,425,1,1
2065,425,233,1,1
2066,125,438,1,1
2067,344,436,1,1
2068,436,344,1,1
2069,401,499,1,1
2070,499,359,1,1
2071,499,401,1,1
2072,379,480,1,1
2073,480,379,2,1
2074,480,499,1,1
2075,440,502,3,1
2076,217,295,5,1
2077,451,503,1,1
2078,503,451,1,1
2079,159,504,1,1
2080,504,159,1,1
2081,483,505,1,1
2082,164,6,3,1
2083,6,164,3,1
2084,480,506,1,1
2085,502,440,3,1
2086,502,507,2,1
2087,507,502,3,1
2088,6,89,5,1
2089,490,347,1,1
2090,365,508,1,1
2091,508,365,1,1
2092,406,269,2,1
2093,406,482,2,1
2094,269,406,2,1
2095,480,509,1,1
2096,509,480,1,1
2097,347,490,1,1
2098,508,6,2,1
2099,217,386,4,1
2100,495,407,6,1
2101,163,510,1,1
2102,510,163,1,1
2103,510,422,1,1
2104,510,97,1,1
2105,440,6,2,1
2106,6,440,1,1
2107,6,507,2,1
2108,507,6,2,1
2109,507,354,2,1
2110,217,366,3,1
2111,354,507,1,1
2112,28,56,1,1
2113,56,28,1,1
2114,456,44,1,1
2115,424,512,1,1
2116,512,424,2,1
2117,6,282,4,1
2118,282,6,4,1
2119,214,513,2,1
2120,356,480,1,1
2121,480,356,1,1
2122,176,159,2,1
2123,159,176,1,1
2124,338,159,1,1
2125,217,233,6,1
2126,159,338,1,1
2127,462,486,3,1
2128,486,462,3,1
2129,159,185,1,1
2130,185,159,1,1
2131,132,159,2,1
2132,159,132,2,1
2133,514,462,2,1
2134,310,45,2,1
2135,45,310,1,1
2136,514,507,2,1
2137,507,514,2,1
2138,310,480,1,1
2139,480,310,1,1
2140,480,515,1,1
2141,515,480,1,1
2142,217,401,4,1
2143,480,516,1,1
2144,516,480,1,1
2145,346,159,1,1
2146,159,461,1,1
2147,159,346,1,1
2148,461,159,1,1
2149,354,517,1,1
2150,517,354,2,1
2151,163,448,1,1
2152,448,163,1,1
2153,64,518,2,1
2154,436,480,1,1
2155,480,436,1,1
2156,159,354,1,1
2157,354,159,1,1
2158,428,397,1,1
2159,159,519,1,1
2160,519,159,1,1
2161,354,520,1,1
2162,520,354,1,1
2163,428,255,1,1
2164,428,521,2,1
2165,521,428,2,1
2166,161,493,1,1
2167,493,384,1,1
2168,255,428,3,1
2169,217,206,5,1
2170,499,480,1,1
2171,384,493,1,1
2172,451,209,1,1
2173,428,106,1,1
2174,106,428,1,1
2175,209,451,3,1
2176,518,64,2,1
2177,518,403,2,1
2178,490,161,1,1
2179,161,490,1,1
2180,490,222,2,1
2181,222,490,2,1
2182,507,222,2,1
2183,222,507,2,1
2184,493,161,1,1
2185,480,222,1,1
2186,222,480,1,1
2187,222,522,1,1
2188,522,222,1,1
2189,159,222,1,1
2190,222,159,1,1
2191,120,248,1,1
2192,248,120,1,1
2193,440,455,2,1
2194,455,440,1,1
2195,439,313,1,1
2196,0,523,1,1
2197,523,524,1,1
2198,524,523,1,1
2199,525,526,1,1
2200,526,525,1,1
2201,45,511,1,1
2202,510,429,1,1
2203,429,510,1,1
2204,0,527,1,1
2205,527,0,1,1
2206,45,448,1,1
2207,0,528,1,1
2208,528,0,1,1
2209,448,45,1,1
2210,209,159,1,1
2211,159,209,1,1
2212,523,529,1,1
2213,529,523,1,1
2214,530,529,10,1
2215,529,530,10,1
2216,375,531,1,1
2217,159,359,2,1
2218,359,159,2,1
2219,243,468,1,1
2220,468,243,1,1
2221,128,45,1,1
2222,45,128,1,1
2223,106,353,1,1
2224,353,106,1,1
2225,147,229,2,1
2226,229,147,2,1
2227,310,507,2,1
2228,507,310,2,1
2229,124,368,1,1
2230,532,529,1,1
2231,532,530,1,1
2232,529,532,1,1
2233,456,459,1,1
2234,120,233,1,1
2235,233,120,1,1
2236,403,534,2,1
2237,534,403,4,1
2238,422,434,2,1
2239,422,536,1,1
2240,434,422,2,1
2241,365,537,2,1
2242,537,183,1,1
2243,537,365,2,1
2244,537,403,1,1
2245,403,537,1,1
2246,0,176,1,1
2247,176,0,1,1
2248,448,522,1,1
2249,522,448,1,1
2250,440,120,1,1
2251,120,440,1,1
2252,190,159,5,1
2253,488,26,3,1
2254,120,539,1,1
2255,539,120,2,1
2256,120,540,1,1
2257,540,120,10,1
2258,321,468,1,1
2259,468,321,1,1
2260,106,243,1,1
2261,6,48,3,1
2262,48,6,2,1
2263,6,64,5,1
2264,356,243,1,1
2265,243,356,1,1
2266,233,541,1,1
2267,540,542,1,1
2268,6,543,1,1
2269,543,6,1,1
2270,440,317,1,1
2271,448,440,1,1
2272,440,448,1,1
2273,163,440,1,1
2274,440,163,2,1
2275,544,120,1,1
2276,359,502,1,1
2277,347,159,1,1
2278,502,359,2,1
2279,159,347,1,1
2280,159,545,1,1
2281,493,546,1,1
2282,546,493,1,1
2283,365,548,1,1
2284,548,365,1,1
2285,185,549,1,1
2286,549,185,1,1
2287,490,493,2,1
2288,343,228,2,1
2289,10,478,1,1
2290,478,10,1,1
2291,183,537,1,1
2292,183,332,1,1
2293,332,183,1,1
2294,461,551,1,1
2295,183,236,1,1
2296,236,183,1,1
2297,124,436,1,1
2298,436,124,1,1
2299,6,511,2,1
2300,0,538,1,1
2301,120,544,2,1
2302,163,180,3,1
2303,403,518,2,1
2304,180,518,2,1
2305,180,163,3,1
2306,217,303,4,1
2307,132,6,4,1
2308,6,132,4,1
2309,10,553,1,1
2310,553,10,1,1
2311,387,554,1,1
2312,554,387,1,1
2313,163,553,-1,-1
2314,344,555,1,1
2315,555,344,1,1
2316,457,556,1,1
2317,556,457,1,1
2318,547,546,10,1
2319,523,557,1,1
2320,557,523,1,1
2321,557,524,1,1
2322,557,558,1,1
2323,558,557,1,1
2324,546,547,5,1
2325,428,455,1,1
2326,455,428,1,1
2327,120,559,1,1
2328,559,120,1,1
2329,120,560,1,1
2330,560,120,1,1
2331,120,561,1,1
2332,561,120,10,1
2333,444,562,2,1
2334,562,444,2,1
2335,524,563,1,1
2336,563,524,1,1
2337,45,550,1,1
2338,550,45,1,1
2339,45,498,2,1
2340,536,422,1,1
2341,45,480,2,1
2342,45,564,1,1
2343,564,45,1,1
2344,45,232,1,1
2345,232,45,1,1
2346,120,565,1,1
2347,564,10,1,1
2348,10,564,1,1
2349,195,566,4,1
2350,566,195,4,1
2351,10,120,1,1
2352,120,10,1,1
2353,545,159,1,1
2354,159,567,1,1
2355,557,568,1,1
2356,567,159,1,1
2357,230,569,1,1
2358,569,230,1,1
2359,120,570,1,1
2360,506,45,1,1
2361,570,120,1,1
2362,84,510,2,1
2363,510,84,1,1
2364,10,571,1,1
2365,571,10,1,1
2366,572,258,5,1
2367,510,258,1,1
2368,258,572,5,1
2369,480,45,3,1
2370,480,159,2,1
2371,542,527,1,1
2372,159,480,2,1
2373,228,161,2,1
2374,527,542,1,1
2375,557,573,1,1
2376,573,557,1,1
2377,264,574,1,1
2378,574,264,1,1
2379,462,514,2,1
2380,258,576,1,1
2381,576,258,1,1
2382,365,576,1,1
2383,576,365,1,1
2384,422,510,1,1
2385,264,517,4,1
2386,16,577,1,1
2387,577,16,1,1
2388,444,0,5,1
2389,10,578,1,1
2390,578,579,1,1
2391,578,10,1,1
2392,579,578,1,1
2393,422,580,1,1
2394,580,422,1,1
2395,120,581,1,1
2396,581,120,1,1
2397,10,579,1,1
2398,444,6,2,1
2399,579,10,1,1
2400,6,444,2,1
2401,10,69,1,1
2402,69,10,1,1
2403,306,334,1,1
2404,161,582,10,1
2405,163,387,4,1
2406,568,557,1,1
2407,387,163,4,1
2408,334,306,1,1
2409,551,545,1,1
2410,545,551,1,1
2411,575,6,1,1
2412,6,575,1,1
2413,552,10,1,1
2414,10,552,2,1
2415,84,204,1,1
2416,84,180,1,1
2417,24,583,1,1
2418,583,24,1,1
2419,230,584,1,1
2420,428,585,1,1
2421,444,264,10,1
2422,84,255,1,1
2423,264,444,2,1
2424,120,338,1,1
2425,530,532,1,1
2426,255,84,3,1
2427,376,236,1,1
2428,236,376,1,1
2429,526,493,1,1
2430,493,526,1,1
2431,524,557,2,1
2432,587,564,8,1
2433,564,587,2,1
2434,537,587,1,1
2435,587,537,1,1
2436,264,3,3,1
2437,3,264,5,1
2438,183,255,1,1
2439,448,497,1,1
2440,365,6,2,1
2441,6,365,2,1
2442,255,183,3,1
2443,183,588,1,1
2444,588,183,1,1
2445,582,161,10,1
2446,455,589,1,1
2447,589,455,1,1
2448,582,510,1,1
2449,510,582,1,1
2450,483,590,2,1
2451,590,483,2,1
2452,586,306,1,1
2453,217,200,5,1
2454,217,221,5,1
2455,105,356,1,1
2456,356,105,1,1
2457,497,448,1,1
2458,474,591,1,1
2459,591,474,1,1
2460,84,6,8,1
2461,497,163,1,1
2462,406,551,2,1
2463,575,592,1,1
2464,551,406,2,1
2465,592,575,1,1
2466,592,593,1,1
2467,575,551,1,1
2468,551,575,1,1
2469,462,255,4,1
2470,255,462,5,1
2471,217,237,5,1
2472,217,226,5,1
2473,6,84,5,1
2474,591,120,2,1
2475,120,591,1,1
2476,355,302,10,1
2477,547,594,2,1
2478,302,455,2,1
2479,455,302,2,1
2480,64,27,3,1
2481,161,228,2,1
2482,594,595,1,1
2483,595,594,10,1
2484,175,302,2,1
2485,260,228,3,1
2486,45,432,-10,-1
2487,596,546,2,1
2488,337,346,1,1
2489,163,597,2,1
2490,597,163,2,1
2491,428,598,1,1
2492,598,428,1,1
2493,483,545,1,1
2494,545,483,1,1
2495,217,293,5,1
2496,27,64,3,1
2497,569,537,1,1
2498,537,569,1,1
2499,216,589,1,1
2500,589,216,1,1
2501,217,211,5,1
2502,217,304,5,1
2503,565,601,1,1
2504,565,120,1,1
2505,217,165,4,1
2506,6,602,3,1
2507,602,6,3,1
2508,45,602,1,1
2509,602,45,3,1
2510,120,603,1,1
2511,168,589,1,1
2512,589,168,1,1
2513,481,589,1,1
2514,606,607,1,1
2515,607,606,1,1
2516,1,591,1,1
2517,591,1,1,1
2518,188,606,1,1
2519,606,188,1,1
2520,591,606,2,1
2521,606,591,1,1
2522,603,120,3,1
2523,462,608,1,1
2524,106,591,1,1
2525,591,106,1,1
2526,406,88,2,1
2527,105,163,1,1
2528,163,105,1,1
2529,609,610,10,1
2530,610,609,10,1
2531,569,455,1,1
2532,455,569,1,1
2533,120,236,1,1
2534,236,120,1,1
2535,610,606,1,1
2536,606,610,1,1
2537,587,609,1,1
2538,609,587,1,1
2539,551,455,1,1
2540,455,551,1,1
2541,422,611,2,1
2542,611,422,2,1
2543,362,606,1,1
2544,41,497,2,1
2545,138,606,3,1
2546,606,362,1,1
2547,285,553,1,1
2548,553,285,1,1
2549,606,138,1,1
2550,313,553,-10,-1
2551,132,285,1,1
2552,285,132,1,1
2553,608,462,1,1
2554,285,612,1,1
2555,612,285,1,1
2556,21,216,1,1
2557,216,21,1,1
2558,232,589,2,1
2559,565,613,1,1
2560,613,565,4,1
2561,6,614,4,1
2562,614,6,1,1
2563,21,615,1,1
2564,615,21,1,1
2565,6,615,1,1
2566,615,6,1,1
2567,1,617,1,1
2568,617,1,1,1
2569,589,232,1,1
2570,541,591,1,1
2571,591,541,1,1
2572,196,362,1,1
2573,362,196,1,1
2574,591,362,1,1
2575,362,591,1,1
2576,591,350,2,1
2577,334,20,1,1
2578,396,619,1,1
2579,106,620,1,1
2580,620,106,5,1
2581,619,396,1,1
2582,620,483,2,1
2583,620,621,1,1
2584,621,620,1,1
2585,120,622,1,1
2586,594,125,2,1
2587,125,594,1,1
2588,565,623,1,1
2589,529,533,3,1
2590,533,529,3,1
2591,623,565,1,1
2592,594,618,1,1
2593,350,591,2,1
2594,622,120,2,1
2595,618,594,2,1
2596,217,281,5,1
2597,609,623,2,1
2598,623,609,1,1
2599,565,624,1,1
2600,624,565,1,1
2601,73,414,1,1
2602,216,623,1,1
2603,1,476,1,1
2604,623,216,2,1
2605,606,216,1,1
2606,216,606,1,1
2607,163,453,1,1
2608,476,1,1,1
2609,453,163,1,1
2610,610,1,2,1
2611,255,625,3,1
2612,625,255,2,1
2613,216,255,1,1
2614,255,216,3,1
2615,255,626,3,1
2616,626,255,1,1
2617,523,0,1,1
2618,226,627,1,1
2619,524,529,3,1
2620,529,524,3,1
2621,396,226,1,1
2622,226,396,1,1
2623,145,396,1,1
2624,613,226,2,1
