,source,target,weight
1417,3646,4465,-1
1418,2321,2449,1
1419,3995,3647,1
1420,2247,1216,-10
1421,483,1868,3
1422,4804,4805,2
1423,163,1163,1
1424,2347,2374,-10
1425,1108,1106,1
1426,406,1465,3
1427,2507,2432,1
1428,170,1333,2
1429,2587,4264,-1
1430,2472,4206,1
1431,1310,5688,1
1432,54,140,1
1433,1853,2640,1
1434,106,428,1
1435,490,478,1
1436,4123,3631,4
1437,132,1647,1
1438,2953,3120,3
1439,1437,1465,2
1440,2338,1804,1
1441,3639,2247,1
1442,2587,3452,3
1443,3498,2587,1
1444,375,3503,1
1445,26,1247,1
1446,786,791,3
1447,859,866,5
1448,3470,3728,1
1449,146,160,1
1450,1051,931,1
1451,2803,2128,2
1452,5584,2257,1
1453,1685,2077,3
1454,3747,506,1
1455,4754,4752,-10
1456,4792,4938,1
1457,5156,5222,1
1458,4770,4798,1
1459,617,602,1
1460,3684,3718,-10
1461,738,0,1
1462,4471,1512,2
1463,2218,4604,2
1464,3104,2354,2
1465,3717,4598,-10
1466,4921,4996,1
1467,3831,1981,1
1468,2587,4509,1
1469,1344,1378,1
1470,5319,4790,1
1471,2587,3530,1
1472,3726,3580,4
1473,858,1198,2
1474,75,114,2
1475,1230,2587,1
1476,864,1887,1
1477,5491,4206,3
1478,1981,3224,10
1479,5413,4829,1
1480,4864,3191,1
1481,2247,1277,1
1482,2705,551,1
1483,1456,1465,1
1484,551,2587,1
1485,313,106,1
1486,1344,1668,1
1487,4052,2570,1
1488,5134,5555,1
1489,4736,4471,10
1490,1585,1698,1
1491,2236,864,1
1492,2670,1764,1
1493,2338,3196,1
1494,5004,1764,-10
1495,467,535,2
1496,1644,1723,1
1497,1022,1051,2
1498,1967,1809,10
1499,2876,2204,1
1500,1310,5432,1
1501,3747,2587,5
1502,2077,5312,-2
1503,323,4170,3
1504,977,3659,1
1505,1512,0,1
1506,3910,5467,1
1507,4559,4829,1
1508,86,1689,3
1509,95,159,2
1510,5,1522,1
1511,2692,1571,1
1512,2570,3588,1
1513,3593,3688,1
1514,3119,3114,-3
1515,506,1725,-3
1516,209,451,3
1517,26,1463,1
1518,626,106,2
1519,3779,3751,1
1520,1786,3958,-10
1521,3910,599,1
1522,4206,4109,1
1523,2514,2577,1
1524,774,601,1
1525,506,2300,1
1526,4196,98,7
1527,3283,2077,2
1528,1799,1723,1
1529,1514,1505,1
1530,1344,1679,1
1531,2822,1853,1
1532,2807,2587,1
1533,1769,1293,3
1534,26,1585,2
1535,4444,5749,-10
1536,3154,3177,10
1537,1192,591,2
1538,1907,3802,2
1539,2269,1983,1
1540,2718,3458,1
1541,3391,2354,1
1542,2077,3360,2
1543,4358,3573,1
1544,3275,240,3
1545,0,1310,3
1546,3715,4579,-10
1547,441,3680,-10
1548,2077,5390,-2
1549,1477,1293,1
1550,217,280,3
1551,163,24,1
1552,5135,4741,1
1553,1647,139,1
1554,3946,3921,1
1555,3717,4590,-10
1556,510,4471,1
1557,3721,1853,1
1558,310,606,1
1559,26,227,1
1560,2406,2125,2
1561,3659,3573,1
1562,3427,3565,1
1563,1667,1850,1
1564,3162,2979,1
1565,1610,2738,1
1566,114,105,2
1567,2778,5178,1
1568,1801,1444,1
1569,1981,3150,3
1570,4161,4176,4
1571,1986,1465,1
1572,4083,4521,1
1573,3573,3826,3
1574,506,1181,1
1575,2196,1541,1
1576,726,95,5
1577,834,684,1
1578,2342,10,1
1579,3046,3276,2
1580,3,29,1
1581,10,1814,4
1582,2247,5378,1
1583,1568,4183,1
1584,2790,2810,-1
1585,3354,5371,1
1586,4418,1786,1
1587,1725,2005,2
1588,446,2247,1
1589,1893,1293,3
1590,2587,4279,2
1591,3375,2587,3
1592,3946,4098,1
1593,2545,4712,3
1594,1799,98,1
1595,5104,4092,-10
1596,4206,5375,1
1597,120,581,1
1598,575,10,3
1599,1830,1876,1
1600,1245,2570,1
1601,490,161,1
1602,6,3093,1
1603,650,544,1
1604,2276,1981,1
1605,1293,538,1
1606,1665,1571,1
1607,3733,5,1
1608,2812,2710,1
1609,3470,459,-10
1610,1435,26,1
1611,302,1053,4
1612,2084,5467,1
1613,3378,5467,1
1614,3631,5429,3
1615,3838,1465,4
1616,3523,35,2
1617,2854,1907,1
1618,1149,366,2
1619,3261,4593,-10
1620,1839,1610,3
1621,3577,3771,1
1622,1710,1698,1
1623,1764,1771,2
1624,264,2077,2
1625,4471,2587,1
1626,3341,3662,10
1627,507,864,1
1628,2511,3216,1
1629,217,341,4
1630,4321,3372,5
1631,3032,3044,1
1632,4430,4471,2
1633,1875,1003,1
1634,2902,2320,2
1635,3932,2247,2
1636,3503,4199,1
1637,2626,1981,5
1638,155,139,1
1639,2247,2355,1
1640,5824,35,1
1641,42,191,1
1642,1876,2433,3
1643,896,587,2
1644,1324,1711,1
1645,5549,5222,3
1646,1426,1408,1
1647,1893,2750,1
1648,3716,4598,-10
1649,757,821,1
1650,2125,1521,1
1651,4936,3670,1
1652,4092,4274,5
1653,2347,6,6
1654,1993,319,1
1655,931,719,3
1656,1786,4418,1
1657,2876,3623,-10
1658,234,2077,1
1659,3712,4594,-10
1660,5388,5502,1
1661,4833,3379,1
1662,2545,1870,1
1663,3823,2675,1
1664,3717,4583,-10
1665,1955,1957,1
1666,3932,3416,1
1667,2247,3247,1
1668,3555,3819,3
1669,5366,4559,1
1670,2587,3069,5
1671,3566,3647,2
1672,4210,506,1
1673,449,147,1
1674,1498,18,10
1675,2765,5710,6
1676,1012,482,1
1677,26,5768,1
1678,2613,2601,2
1679,1654,1662,8
1680,2198,1512,1
1681,378,847,1
1682,1685,1512,3
1683,2077,3248,1
1684,2675,3823,5
1685,5532,2570,1
1686,26,1407,1
1687,941,940,1
1688,1144,2079,1
1689,159,222,1
1690,1496,1571,5
1691,264,1354,1
1692,3308,2587,2
1693,4206,5498,1
1694,1610,1277,2
1695,26,1854,1
1696,1959,3523,1
1697,4423,5216,1
1698,412,451,1
1699,2077,5231,-1
1700,2500,4545,1
1701,2218,3491,-10
1702,2125,1144,3
1703,2053,1240,2
1704,3097,1907,1
1705,2669,2720,1
1706,264,2751,1
1707,1524,1742,1
1708,532,1516,5
1709,4833,1689,1
1710,2884,977,10
1711,217,377,4
1712,2127,864,1
1713,41,2801,1
1714,1705,3407,3
1715,3372,3472,5
1716,3117,1853,1
1717,4465,4741,1
1718,956,1176,8
1719,4556,4574,4
1720,1521,4124,1
1721,1629,1786,1
1722,4413,4789,1
1723,584,3848,6
1724,2047,2125,1
1725,4724,2273,1
1726,45,2,1
1727,5269,5287,-10
1728,1521,1764,2
1729,5845,5804,1
1730,1138,1021,1
1731,827,791,3
1732,3564,5455,1
1733,106,497,1
1734,580,1393,1
1735,824,646,1
1736,1344,829,-1
1737,1853,2245,1
1738,4115,4524,1
1739,2676,2658,-3
1740,3718,4596,-10
1741,1293,2214,1
1742,606,362,1
1743,2302,2693,-10
1744,165,2508,1
1745,2503,2486,1
1746,2139,5,2
1747,1334,482,4
1748,2247,2901,1
1749,4794,4545,1
1750,4413,3819,4
1751,3946,3959,1
1752,2338,3525,2
1753,2233,2377,4
1754,1063,1072,1
1755,3838,4334,1
1756,4697,4230,2
1757,1628,1293,2
1758,4443,4617,1
1759,1098,1102,2
1760,2273,4845,2
1761,1813,1585,2
1762,1725,1924,1
1763,3247,3227,1
1764,1687,1341,-10
1765,3275,4559,8
1766,1160,1814,4
1767,1592,1643,1
1768,2587,3533,2
1769,3835,2587,2
1770,1875,1830,3
1771,41,1981,-10
1772,896,2093,1
1773,2677,60,-1
1774,4681,4423,1
1775,2669,1971,7
1776,3062,4688,1
1777,1773,3302,1
1778,1129,1078,1
1779,2083,1163,7
1780,1911,26,1
1781,506,1176,1
1782,1764,2359,3
1783,0,1354,4
1784,26,2018,-1
1785,4182,4286,3
1786,1777,26,1
1787,3819,3356,5
1788,4551,26,1
1789,1959,1944,1
1790,1310,1521,1
1791,385,0,10
1792,2433,2800,1
1793,2349,664,1
1794,2338,1685,2
1795,2032,1689,1
1796,5625,5479,1
1797,3585,2247,2
1798,4374,4230,5
1799,3716,4571,-10
1800,4444,5751,-10
1801,4092,736,-10
1802,3551,3496,1
1803,1647,2526,1
1804,5347,3910,-10
1805,639,652,1
1806,867,951,2
1807,4152,4129,1
1808,3540,26,10
1809,5528,5496,1
1810,3763,3659,2
1811,1276,1891,2
1812,2328,3946,1
1813,5105,5104,1
1814,919,937,2
1815,4004,2545,1
1816,3062,1966,1
1817,211,0,5
1818,3536,3965,3
1819,2958,4514,1
1820,321,3918,10
1821,1420,1764,1
1822,2839,2780,1
1823,17,0,7
1824,176,5000,1
1825,1764,1998,5
1826,1596,1584,1
1827,1341,26,2
1828,4559,5514,1
1829,1589,30,1
1830,5428,0,10
1831,1512,2347,1
1832,183,6,2
1833,1850,1725,10
1834,95,1341,-10
1835,2062,3230,2
1836,230,1764,1
1837,2338,5173,1
1838,1017,444,5
1839,469,470,1
1840,2007,2065,2
1841,2279,3659,1
1842,977,3125,1
1843,145,1987,1
1844,1428,4748,1
1845,920,1341,1
1846,4335,4404,-10
1847,125,124,1
1848,2086,2070,1
1849,1196,1197,1
1850,2111,864,4
1851,4701,3879,10
1852,1541,2209,1
1853,4206,4775,1
1854,864,1757,1
1855,1572,3344,1
1856,4594,3819,-10
1857,3944,3964,1
1858,2794,2953,3
1859,4403,3814,1
1860,5289,5366,1
1861,1907,2587,3
1862,862,902,2
1863,2354,452,1
1864,4521,4829,3
1865,2153,1293,1
1866,26,3109,1
1867,6,42,5
1868,5134,306,1
1869,230,21,1
1870,180,335,2
1871,864,0,4
1872,2984,2778,2
1873,2441,355,2
1874,808,526,1
1875,4489,216,-1
1876,3139,2214,1
1877,1344,684,2
1878,2214,2778,2
1879,4511,1783,1
1880,3662,3726,2
1881,2204,5134,1
1882,1685,5507,3
1883,2707,2885,2
1884,3819,4296,3
1885,2839,1576,3
1886,2587,3605,1
1887,6,93,4
1888,26,2454,1
1889,500,435,10
1890,1764,2530,-10
1891,2338,2790,1
1892,3396,3062,1
1893,3668,1981,-10
1894,4115,5510,1
1895,1430,1734,1
1896,1012,1269,1
1897,0,231,1
1898,1814,1804,4
1899,669,269,1
1900,5346,3631,2
1901,3751,4092,5
1902,1842,864,1
1903,3631,5413,1
1904,2166,2677,1
1905,2354,3753,1
1906,5299,1485,3
1907,3670,4764,2
1908,2851,26,1
1909,4092,4792,3
1910,1500,2624,10
1911,3700,3019,3
1912,510,4206,1
1913,2412,2354,1
1914,1240,1797,2
1915,255,824,3
1916,4153,2782,3
1917,3910,3995,-1
1918,217,320,4
1919,1785,27,1
1920,5153,5149,5
1921,434,422,2
1922,4437,2187,2
1923,3294,2699,1
1924,3396,5687,8
1925,4471,4407,2
1926,6,314,1
1927,3674,2511,3
1928,864,2072,1
1929,3062,3883,1
1930,3310,2587,1
1931,3659,4153,1
1932,1277,153,2
1933,4463,1456,5
1934,2016,1643,1
1935,3580,1742,1
1936,2545,4704,1
1937,4471,4770,1
1938,506,5134,1
1939,1844,1853,1
1940,2077,5389,-2
1941,1756,2839,-10
1942,187,684,1
1943,5858,506,2
1944,2117,1293,1
1945,3020,453,1
1946,2839,3579,1
1947,735,734,1
1948,6,4,1
1949,5429,5502,1
1950,26,2659,1
1951,3573,10,1
1952,1594,4092,1
1953,3379,4833,1
1954,1668,977,1
1955,2299,1981,1
1956,4741,1804,1
1957,2054,1685,1
1958,2573,2520,10
1959,2058,1204,1
1960,2738,2580,1
1961,2077,302,1
1962,2603,2602,10
1963,1512,4092,10
1964,927,788,1
1965,937,1204,2
1966,111,112,1
1967,3838,3252,1
1968,1155,727,8
1969,6,444,2
1970,3305,2713,5
1971,1786,4798,-10
1972,2125,2196,1
1973,4480,4115,3
1974,3516,2587,10
1975,5413,1689,1
1976,1987,2484,1
1977,2713,3305,8
1978,2974,4559,2
1979,1321,2646,-10
1980,2765,1647,5
1981,1324,1772,1
1982,2887,853,-10
1983,4741,510,1
1984,347,240,1
1985,5550,5690,1
1986,1500,1541,1
1987,5511,2020,1
1988,5,646,1
1989,763,1104,-1
1990,255,84,3
1991,1981,2284,4
1992,466,2239,1
1993,1522,1627,1
1994,537,569,1
1995,3819,4672,2
1996,794,500,2
1997,2342,3848,1
1998,5682,5700,1
1999,4296,3814,1
2000,1700,987,1
2001,1530,1344,3
2002,4104,4116,1
2003,4661,4658,-10
2004,2153,2669,1
2005,4123,18,1
2006,2819,422,-1
2007,3680,3711,-10
2008,691,106,2
2009,2953,3217,1
2010,3904,3910,3
2011,35,4092,1
2012,4279,5413,1
2013,3302,1773,1
2014,199,310,1
2015,1391,26,1
2016,941,942,1
2017,1798,1830,5
2018,1276,1275,5
2019,1465,1986,1
2020,3150,3239,1
2021,2302,2688,-10
2022,3257,2669,1
2023,5378,5453,1
2024,269,1344,3
2025,42,21,2
2026,2020,3819,2
2027,2939,4115,3
2028,264,2128,3
2029,1354,1530,3
2030,1764,2276,1
2031,26,4360,2
2032,3097,3545,1
2033,783,791,3
2034,428,427,-3
2035,3503,1624,1
2036,4466,4465,1
2037,1685,1981,-1
2038,3186,2387,5
2039,1571,1861,1
2040,1144,2125,3
2041,4396,3674,1
2042,225,42,4
2043,30,76,1
2044,3910,4775,3
2045,453,163,1
2046,3718,4590,-10
2047,1981,2967,6
2048,164,84,1
2049,1476,1333,2
2050,2587,4361,1
2051,896,882,1
2052,4962,1873,2
2053,857,786,3
2054,4403,4295,1
2055,1814,1919,1
2056,977,3060,1
2057,2076,1324,1
2058,3772,4364,1
2059,502,440,3
2060,3503,4553,1
2061,1369,3391,1
2062,121,3470,3
2063,2077,206,1
2064,2146,278,2
2065,2672,2822,2
2066,4577,3819,-10
2067,2554,2247,2
2068,1910,1853,1
2069,2433,1293,2
2070,1276,264,3
2071,5027,4521,3
2072,1176,2339,2
2073,97,350,1
2074,3627,2570,4
2075,307,310,3
2076,1873,2938,1
2077,1576,2348,3
2078,2587,3302,3
2079,45,0,3
2080,1201,1121,2
2081,5186,4559,1
2082,48,6,2
2083,3910,3356,1
2084,5506,5429,1
2085,2166,2720,1
2086,3728,24,2
2087,4146,3472,5
2088,1277,1831,10
2089,3910,3825,2
2090,2570,4749,2
2091,1626,41,1
2092,2247,2669,3
2093,864,1698,1
2094,56,0,3
2095,4521,4279,1
2096,3683,1321,-10
2097,1719,1698,2
2098,30,1342,1
2099,4639,4645,-10
2100,3643,1594,1
2101,105,134,1
2102,1352,1344,1
2103,321,1786,1
2104,42,40,2
2105,4444,5762,1
2106,850,343,1
2107,669,2834,1
2108,3093,3324,1
2109,4508,4521,3
2110,170,1029,1
2111,1907,2771,1
2112,3717,4587,-10
2113,1541,1764,3
2114,35,5010,3
2115,1503,4509,-10
2116,1875,1850,1
2117,3461,26,1
2118,2955,4092,1
2119,2083,4235,1
2120,2545,2707,3
2121,2848,4465,1
2122,1011,5512,1
2123,4465,5222,1
2124,334,1049,1
2125,2016,1354,1
2126,3391,1718,1
2127,1547,1649,5
2128,3738,864,5
2129,3819,4206,10
2130,5355,5649,1
2131,2041,1983,1
2132,5166,3819,5
2133,45,248,1
2134,316,0,1
2135,2247,4346,-10
2136,2354,3670,1
2137,2247,3567,1
2138,2070,2263,1
2139,1354,1311,3
2140,436,454,1
2141,1853,2338,2
2142,4749,4783,1
2143,1121,623,1
2144,3710,4592,-10
2145,2507,1853,1
2146,456,459,1
2147,977,3637,2
2148,176,1818,1
2149,1359,896,1
2150,2077,2943,2
2151,1647,2890,1
2152,2717,2592,1
2153,3211,2953,1
2154,2093,2184,1
2155,4570,4556,2
2156,21,743,1
2157,4426,4108,1
2158,3576,1907,1
2159,738,6,1
2160,2873,1907,1
2161,226,310,2
2162,864,1540,1
2163,29,85,1
2164,3904,3766,1
2165,4235,4275,1
2166,41,2721,1
2167,2587,5378,1
2168,860,761,2
2169,4460,3201,1
2170,829,1354,2
2171,755,482,2
2172,5122,5123,1
2173,2262,1456,1
2174,2126,1521,1
2175,707,691,4
2176,4320,2119,1
2177,2581,2756,2
2178,4466,4314,1
2179,3670,4684,1
2180,3275,2839,1
2181,2727,2803,1
2182,1029,170,3
2183,11,69,3
2184,3372,3497,1
2185,4144,3659,1
2186,497,646,1
2187,3683,3712,-10
2188,1760,1580,2
2189,4092,4502,-1
2190,1275,4279,1
2191,4051,4092,2
2192,1204,26,2
2193,719,793,5
2194,5550,1310,1
2195,2284,1853,2
2196,26,1823,1
2197,5615,5512,1
2198,1079,444,1
2199,1998,1293,5
2200,233,120,1
2201,1413,506,1
2202,1764,1871,-10
2203,2876,4596,-10
2204,3910,4430,2
2205,2072,2016,1
2206,5444,5456,-10
2207,1769,2077,3
2208,2353,1797,1
2209,3577,3773,1
2210,3857,4388,1
2211,3623,3659,1
2212,4710,3391,1
2213,3565,4863,1
2214,5276,5218,-10
2215,1354,2581,1
2216,150,3,1
2217,506,3324,1
2218,794,902,1
2219,2570,1522,3
2220,2218,3489,-10
2221,26,3158,1
2222,1981,1514,1
2223,3126,2605,2
2224,3593,3279,2
2225,1586,505,10
2226,1053,1201,1
2227,23,1160,1
2228,2094,481,2
2229,4494,98,1
2230,1944,1981,3
2231,4658,3819,-10
2232,201,0,8
2233,497,695,1
2234,629,279,1
2235,2379,2377,4
2236,1738,26,2
2237,2669,1589,1
2238,3324,3330,-2
2239,2338,3751,1
2240,500,4206,1
2241,1981,3320,1
2242,2587,2839,3
2243,3438,3689,1
2244,2500,4092,6
2245,1181,1522,2
2246,163,1260,1
2247,4401,4004,1
2248,3,551,1
2249,4521,4293,2
2250,4521,5204,1
2251,2587,3797,1
2252,30,3040,2
2253,734,1529,2
2254,3631,428,1
2255,2354,4206,1
2256,5832,5134,8
2257,2338,18,9
2258,1807,1725,1
2259,253,165,1
2260,676,637,9
2261,1610,2338,1
2262,3342,2587,4
2263,30,95,1
2264,1028,186,1
2265,1915,1204,1
2266,609,163,2
2267,1875,1764,2
2268,26,2710,5
2269,4101,3474,1
2270,520,354,1
2271,1293,2077,4
2272,3718,4583,-10
2273,302,355,10
2274,3912,3910,1
2275,26,2869,1
2276,2037,2045,1
2277,5158,1603,4
2278,1786,2075,1
2279,2655,0,10
2280,3038,815,2
2281,1870,3046,1
2282,232,1093,1
2283,64,6,3
2284,637,909,2
2285,2146,1344,3
2286,413,414,1
2287,2354,864,1
2288,1231,1232,1
2289,2062,2605,1
2290,3378,1786,4
2291,1459,3019,1
2292,2545,2062,1
2293,2264,5168,1
2294,1764,3294,-10
2295,1998,4413,2
2296,5491,5797,1
2297,471,0,1
2298,1092,1093,1
2299,2328,2972,1
2300,4277,2062,1
2301,4123,2204,1
2302,4427,3378,1
2303,3646,5464,-2
2304,4202,3331,1
2305,500,5134,1
2306,1769,3668,-10
2307,3659,3973,1
2308,26,211,1
2309,5433,5446,3
2310,2472,1799,1
2311,4045,4092,1
2312,746,29,1
2313,864,3413,1
2314,75,316,3
2315,3910,5368,-5
2316,1743,139,1
2317,5705,69,1
2318,1797,2353,2
2319,2077,2354,1
2320,2839,3105,1
2321,3170,3128,-10
2322,1998,1624,1
2323,3467,3040,1
2324,3646,3275,-10
2325,2953,4312,1
2326,1496,505,1
2327,2020,5134,1
2328,1293,1465,1
2329,3572,2247,1
2330,5062,3910,2
2331,385,438,1
2332,2104,1597,1
2333,2247,3185,1
2334,4987,4736,2
2335,600,1418,2
2336,3275,69,1
2337,3579,3470,2
2338,3680,1341,-10
2339,2587,3768,1
2340,529,628,2
2341,98,355,-1
2342,3659,3739,1
2343,1705,264,3
2344,5160,240,4
2345,4423,26,1
2346,4604,4618,1
2347,10,1856,1
2348,5462,1998,1
2349,1610,377,1
2350,2077,4556,-10
2351,782,1363,1
2352,4268,4307,10
2353,19,2080,2
2354,1981,2190,2
2355,5100,5107,10
2356,1689,4913,2
2357,3024,1907,3
2358,1685,4741,5
2359,2077,5076,-10
2360,75,664,4
2361,3714,4588,-10
2362,1764,1792,2
2363,2580,4663,1
2364,2718,3040,1
2365,1622,1522,1
2366,506,1698,1
2367,1088,1066,1
2368,5549,441,2
2369,3713,4611,-10
2370,734,378,2
2371,1718,4034,1
2372,4392,1786,1
2373,2125,2047,1
2374,44,54,2
2375,313,2350,1
2376,535,467,2
2377,2338,2077,2
2378,922,667,5
2379,454,528,1
2380,4471,4798,-4
2381,2602,1893,3
2382,3306,1981,-10
2383,2196,2220,1
2384,673,930,2
2385,4779,4778,-1
2386,3643,4188,1
2387,1541,0,9
2388,1496,1647,2
2389,882,879,10
2390,3659,977,2
2391,4537,2884,1
2392,3815,3565,3
2393,175,1023,1
2394,2347,5483,1
2395,5162,4466,1
2396,4938,507,10
2397,4765,2254,1
2398,3515,2587,3
2399,1981,2918,2
2400,5269,5279,-10
2401,1541,30,1
2402,110,30,1
2403,3391,2587,2
2404,5491,5222,1
2405,4633,4430,1
2406,3483,3477,8
2407,4117,3659,1
2408,977,2723,1
2409,2214,1293,1
2410,1321,1940,-1
2411,4521,5027,1
2412,1981,2630,1
2413,4586,4596,3
2414,1844,896,1
2415,1850,1959,1
2416,1844,1698,1
2417,30,2748,1
2418,210,42,3
2419,2146,2236,1
2420,1293,4206,1
2421,4365,1293,1
2422,1133,1326,1
2423,866,859,5
2424,2077,5112,-10
2425,691,854,-1
2426,4372,4569,-10
2427,4092,1585,1
2428,673,867,3
2429,255,944,5
2430,4873,4875,1
2431,334,306,1
2432,1599,1483,1
2433,26,5797,1
2434,2465,2453,-10
2435,1981,2415,1
2436,750,10,1
2437,2587,3281,1
2438,3977,3751,1
2439,2876,2778,1
2440,3352,4423,1
2441,26,2870,1
2442,6,797,3
2443,3555,3956,2
2444,841,843,2
2445,1853,1486,1
2446,1853,1163,8
2447,1756,1341,-10
2448,1853,1773,1
2449,4596,4604,-10
2450,1756,3809,2
2451,163,103,1
2452,1668,1293,2
2453,26,2474,2
2454,106,0,5
2455,4444,5134,1
2456,2570,4559,1
2457,2444,2128,1
2458,2077,5211,-2
2459,841,1166,10
2460,606,269,2
2461,537,403,1
2462,4092,1839,1
2463,2147,2077,1
2464,4115,4707,1
2465,723,606,1
2466,5682,5705,1
2467,2247,4834,-1
2468,3826,4153,1
2469,864,1181,2
2470,2007,1435,2
2471,3838,2587,3
2472,1514,2432,1
2473,6,91,3
2474,406,4115,1
2475,2727,1459,3
2476,1907,3069,3
2477,2587,3228,1
2478,26,1310,2
2479,3631,2338,1
2480,98,113,1
2481,882,820,1
2482,646,3725,1
2483,3062,2722,1
2484,2016,1685,1
2485,3760,3751,1
2486,1271,1281,1
2487,4316,4348,1
2488,35,5134,5
2489,163,318,3
2490,4092,3460,1
2491,4465,4466,1
2492,1698,1729,1
2493,26,2081,1
2494,1624,1293,1
2495,3180,2953,5
2496,2342,3838,1
2497,2587,3079,2
2498,4196,4451,1
2499,2724,1907,5
2500,5104,3643,-10
2501,3724,2432,10
2502,1568,4515,1
2503,24,2884,1
2504,1718,1844,2
2505,83,2090,1
2506,1764,2818,3
2507,3184,2247,1
2508,3910,5228,1
2509,977,3309,1
2510,3305,3776,-1
2511,4875,4885,-10
2512,10,2782,2
2513,2347,4198,1
2514,26,1911,1
2515,1204,1866,1
2516,3062,3672,1
2517,3379,264,1
2518,3497,86,3
2519,541,591,1
2520,1957,3523,1
2521,1981,2594,1
2522,4471,4973,1
2523,2381,2117,1
2524,4404,4607,1
2525,1764,2685,-10
2526,1012,428,3
2527,45,1099,-10
2528,5709,3910,4
2529,1685,2669,5
2530,3702,2587,3
2531,10,1964,1
2532,2762,4115,1
2533,2388,2077,1
2534,514,3960,1
2535,5218,5251,1
2536,3508,3593,1
2537,4206,4806,1
2538,229,6,1
2539,4427,10,2
2540,2328,4027,2
2541,1293,1893,3
2542,1276,1451,2
2543,3643,4039,2
2544,1459,2587,1
2545,1144,3372,1
2546,1576,1756,2
2547,1048,1037,2
2548,2247,264,4
2549,3910,441,3
2550,1038,1037,2
2551,86,1901,3
2552,3593,1629,3
2553,477,343,1
2554,4559,3646,-10
2555,1981,2156,2
2556,106,122,1
2557,308,346,1
2558,4034,1718,2
2559,2295,4112,1
2560,163,190,1
2561,2279,3009,1
2562,1012,2055,1
2563,2295,2462,-1
2564,3659,2802,1
2565,1005,42,4
2566,3372,10,1
2567,834,823,2
2568,760,1144,8
2569,2908,1764,3
2570,3275,5271,1
2571,596,546,2
2572,10,869,1
2573,1764,3158,1
2574,9,7,1
2575,4372,4653,-10
2576,1995,2264,1
2577,1057,452,2
2578,2884,499,2
2579,4674,4200,1
2580,1568,1981,1
2581,439,282,2
2582,4183,4423,1
2583,26,3043,1
2584,688,313,1
2585,84,482,1
2586,1756,2519,-10
2587,2592,3684,-10
2588,1160,1500,-2
2589,734,343,1
2590,551,26,2
2591,2727,2486,1
2592,1981,3380,1
2593,1163,10,2
2594,2020,1486,2
2595,153,18,2
2596,269,865,-10
2597,3174,2580,1
2598,3577,3401,1
2599,2449,2321,2
2600,1983,1764,1
2601,5419,5413,1
2602,149,2587,1
2603,3713,4588,-10
2604,1363,26,1
2605,1907,2724,5
2606,4164,190,2
2607,5411,5388,1
2608,111,134,1
2609,2822,2672,1
2610,2778,2446,1
2611,217,301,4
2612,1430,1326,1
2613,841,1344,3
2614,1232,1231,2
2615,5309,4775,1
2616,4152,3523,2
2617,3378,4521,2
2618,2587,1568,4
2619,2884,4672,1
2620,497,623,1
2621,1354,1628,2
2622,1700,5601,1
2623,6,614,4
2624,230,10,1
2625,2359,1764,3
2626,5494,3564,3
2627,2228,2077,2
2628,117,313,1
2629,3646,5521,1
2630,1486,2212,1
2631,864,4083,1
2632,1764,2867,1
2633,26,5840,1
2634,2094,2093,1
2635,4206,5512,1
2636,176,313,2
2637,163,977,1
2638,1764,3668,-10
2639,356,480,1
2640,3623,4275,1
2641,264,2037,1
2642,1541,1630,1
2643,2218,3389,-5
2644,1500,1981,-10
2645,176,3566,-10
2646,2247,2908,1
2647,159,403,2
2648,1176,1287,2
2649,343,228,2
2650,217,76,6
2651,1764,3958,-8
2652,1892,3910,1
2653,1866,2312,3
2654,5227,864,1
2655,4152,3958,2
2656,623,1305,1
2657,1647,1668,3
2658,6,264,3
2659,3274,2387,1
2660,1741,1733,10
2661,3857,2146,2
2662,2119,2884,1
2663,1521,3470,1
2664,4765,0,3
2665,1541,1456,2
2666,1893,269,1
2667,3040,977,6
2668,3378,5859,3
2669,763,1098,-1
2670,3038,2338,1
2671,17,84,4
2672,864,5102,-2
2673,2357,1629,1
2674,371,159,1
2675,1522,30,3
2676,4240,4273,1
2677,209,723,1
2678,2083,3819,1
2679,3402,2570,3
2680,2587,2723,3
2681,3313,977,2
2682,1459,3659,2
2683,483,495,1
2684,1474,26,1
2685,3093,2778,1
2686,5847,5584,1
2687,557,600,2
2688,1519,1176,3
2689,3413,2605,10
2690,38,44,2
2691,791,865,-10
2692,462,608,1
2693,2587,551,1
2694,2302,2656,-10
2695,3062,3122,1
2696,1698,1647,1
2697,708,691,7
2698,1202,1198,2
2699,444,1017,1
2700,1629,2826,1
2701,2554,26,1
2702,1764,2871,-1
2703,864,1843,1
2704,4949,3378,1
2705,4092,5347,-10
2706,1853,2125,1
2707,2669,26,1
2708,4092,1216,-10
2709,2916,4941,1
2710,4577,4545,-10
2711,2338,3094,1
2712,2587,4357,-10
2713,3621,4092,4
2714,1521,2126,1
2715,5124,3032,1
2716,3819,4778,-10
2717,1334,1400,-1
2718,4466,5031,1
2719,1981,2266,1
2720,1310,1444,1
2721,4115,4791,1
2722,1341,1541,7
2723,4059,4092,3
2724,1354,2248,1
2725,3659,3662,1
2726,3391,1981,-10
2727,1585,10,1
2728,6,37,4
2729,1229,1227,1
2730,3910,3354,1
2731,1800,1916,1
2732,26,5802,1
2733,685,510,1
2734,1629,1950,1
2735,1179,17,5
2736,1018,967,1
