,source,target,weight
1570,125,85,3
1571,24,123,2
1572,9,32,2
1573,578,129,1
1574,271,141,-5
1575,3766,6,1
1576,429,246,-1
1577,41,89,1
1578,1090,3,3
1579,41,507,1
1580,23,125,1
1581,3,1635,1
1582,1428,43,2
1583,1076,39,1
1584,94,32,3
1585,91,72,1
1586,359,875,1
1587,322,56,2
1588,3742,477,2
1589,112,64,5
1590,13,19,8
1591,57,309,5
1592,3126,2,1
1593,55,89,3
1594,786,9,2
1595,686,3743,1
1596,23,4,4
1597,10,638,1
1598,3732,1829,1
1599,26,556,1
1600,478,3742,3
1601,8,283,1
1602,67,813,10
1603,135,3,6
1604,1829,137,1
1605,111,115,2
1606,286,16,2
1607,1716,47,2
1608,2993,482,1
1609,173,11,1
1610,37,300,4
1611,290,0,1
1612,29,1102,-10
1613,72,3773,-1
1614,123,749,2
1615,3413,0,1
1616,867,17,5
1617,17,259,2
1618,171,95,1
1619,1062,1052,1
1620,1585,162,1
1621,11,885,1
1622,25,546,1
1623,64,849,1
1624,508,20,1
1625,8,1,8
1626,76,13,4
1627,688,451,1
1628,98,83,1
1629,3371,14,1
1630,107,1362,1
1631,1,1602,1
1632,589,2,3
1633,59,548,3
1634,381,367,1
1635,10,731,1
1636,520,176,2
1637,109,28,2
1638,445,43,4
1639,16,132,1
1640,1487,116,1
1641,144,505,-1
1642,2,295,1
1643,17,273,1
1644,3,438,2
1645,289,33,1
1646,35,46,1
1647,365,612,2
1648,388,2997,1
1649,83,298,1
1650,60,978,1
1651,1940,75,1
1652,429,816,5
1653,18,649,1
1654,37,13,5
1655,57,285,1
1656,29,1183,1
1657,121,116,1
1658,20,82,2
1659,0,1283,1
1660,456,2394,1
1661,116,284,1
1662,479,1116,1
1663,90,118,2
1664,416,900,9
1665,6,2360,1
1666,116,1,1
1667,7,25,1
1668,0,2781,1
1669,166,236,2
1670,1458,135,1
1671,285,410,1
1672,959,169,1
1673,703,279,1
1674,3564,1073,2
1675,225,298,1
1676,120,15,3
1677,301,333,5
1678,382,366,1
1679,285,176,-10
1680,190,144,10
1681,157,28,2
1682,429,12,-10
1683,823,490,-2
1684,150,807,10
1685,330,3707,1
1686,790,3742,-10
1687,2160,946,2
1688,3779,187,-10
1689,2888,6,1
1690,193,735,8
1691,1,43,1
1692,172,3576,1
1693,4,889,1
1694,24,800,3
1695,239,38,1
1696,2,2330,1
1697,213,1779,2
1698,2345,2,5
1699,24,317,2
1700,183,1332,1
1701,6,2210,2
1702,109,187,3
1703,335,115,2
1704,7,200,1
1705,42,7,4
1706,823,1569,1
1707,78,1129,1
1708,13,1332,1
1709,366,3,3
1710,3,2438,1
1711,3613,1379,1
1712,3027,7,2
1713,196,16,5
1714,16,806,2
1715,2391,172,2
1716,3780,94,-10
1717,14,517,1
1718,1047,176,1
1719,425,3696,1
1720,56,251,2
1721,820,333,1
1722,966,267,1
1723,119,361,1
1724,1685,2661,1
1725,418,98,1
1726,879,594,9
1727,49,874,1
1728,24,486,1
1729,1610,3728,1
1730,46,139,1
1731,2335,229,-2
1732,273,14,1
1733,1020,77,1
1734,155,197,1
1735,174,3452,3
1736,299,78,1
1737,196,8,5
1738,0,2749,1
1739,1931,269,1
1740,685,797,-1
1741,98,9,2
1742,152,135,2
1743,1379,5,3
1744,19,490,3
1745,15,3193,1
1746,1742,8,-2
1747,284,953,2
1748,748,2,1
1749,142,1499,1
1750,974,261,2
1751,14,529,1
1752,25,115,2
1753,148,44,1
1754,147,108,1
1755,7,3535,-1
1756,31,3311,1
1757,31,189,1
1758,415,308,1
1759,10,3506,2
1760,612,384,2
1761,240,894,1
1762,433,4,2
1763,113,1596,1
1764,2,3048,1
1765,1423,188,7
1766,371,1375,1
1767,177,3332,1
1768,102,162,1
1769,540,364,2
1770,14,3495,1
1771,323,3747,-10
1772,933,235,1
1773,42,105,1
1774,259,529,1
1775,174,325,2
1776,1882,109,3
1777,1839,29,1
1778,64,83,2
1779,1568,114,5
1780,58,5,5
1781,4,394,1
1782,2531,235,7
1783,8,46,3
1784,22,709,2
1785,261,18,2
1786,31,365,1
1787,98,658,1
1788,1457,25,1
1789,2697,1,1
1790,11,1783,1
1791,1529,1334,1
1792,94,277,2
1793,1464,152,1
1794,299,541,1
1795,20,2758,1
1796,144,15,2
1797,776,254,1
1798,584,797,2
1799,121,176,1
1800,363,697,5
1801,374,52,1
1802,287,569,1
1803,103,1350,1
1804,2483,338,1
1805,167,3776,-10
1806,2,122,6
1807,341,2043,2
1808,132,318,1
1809,3452,15,1
1810,0,290,1
1811,48,110,1
1812,226,72,1
1813,3332,177,1
1814,176,3714,-10
1815,52,331,1
1816,490,3777,-10
1817,19,158,7
1818,302,621,1
1819,2626,1652,1
1820,110,140,2
1821,176,295,7
1822,230,1694,1
1823,3743,6,1
1824,1240,662,1
1825,657,465,1
1826,49,53,2
1827,147,1599,2
1828,719,3724,-1
1829,325,74,2
1830,113,3373,1
1831,2512,1103,1
1832,0,2792,1
1833,94,122,1
1834,2304,0,1
1835,2676,47,1
1836,120,485,3
1837,1476,2756,1
1838,225,919,1
1839,52,202,1
1840,333,187,10
1841,620,176,4
1842,1367,18,2
1843,5,10,3
1844,797,1485,1
1845,797,51,9
1846,85,113,3
1847,461,291,1
1848,864,273,2
1849,430,5,3
1850,1472,77,1
1851,2217,955,1
1852,283,2127,1
1853,33,648,1
1854,116,1486,1
1855,361,960,2
1856,83,449,10
1857,3730,98,1
1858,158,3767,-10
1859,1331,12,1
1860,441,1105,1
1861,6,3691,-10
1862,533,911,2
1863,598,2319,1
1864,711,193,1
1865,1008,602,1
1866,670,861,2
1867,20,392,1
1868,14,3758,-1
1869,1292,13,1
1870,295,87,1
1871,49,1235,1
1872,638,3690,2
1873,1369,18,1
1874,0,1071,1
1875,3691,3556,1
1876,716,1412,1
1877,1247,100,1
1878,434,12,3
1879,207,28,5
1880,741,70,3
1881,437,44,1
1882,191,498,2
1883,490,170,5
1884,0,471,2
1885,144,41,1
1886,24,1775,1
1887,455,1153,1
1888,16,264,1
1889,850,843,1
1890,21,65,3
1891,1640,1239,4
1892,414,3323,1
1893,2303,176,1
1894,2142,50,1
1895,799,70,1
1896,171,700,1
1897,277,3766,-10
1898,1,3761,-10
1899,92,307,2
1900,57,157,3
1901,3588,0,2
1902,75,239,10
1903,2176,68,2
1904,279,5,2
1905,0,122,1
1906,2935,42,1
1907,1138,359,1
1908,2,29,3
1909,392,328,1
1910,662,49,1
1911,535,3452,1
1912,493,247,1
1913,703,124,1
1914,474,3584,3
1915,487,971,1
1916,47,34,1
1917,144,3714,-10
1918,340,325,2
1919,1878,103,1
1920,33,26,3
1921,1806,67,10
1922,405,1110,2
1923,4,12,7
1924,9,786,2
1925,318,798,3
1926,25,317,2
1927,113,336,3
1928,327,105,1
1929,1239,1640,2
1930,2924,79,1
1931,3383,1199,4
1932,303,3781,1
1933,1220,296,1
1934,1099,323,2
1935,1810,198,1
1936,44,569,2
1937,206,172,1
1938,12,20,8
1939,10,1144,1
1940,2193,276,1
1941,44,403,2
1942,1991,402,1
1943,1531,12,1
1944,48,2337,1
1945,1535,9,1
1946,113,85,4
1947,345,2815,1
1948,6,756,3
1949,379,675,2
1950,3519,2,1
1951,376,0,7
1952,34,103,2
1953,10,1774,1
1954,17,2709,1
1955,44,352,1
1956,12,429,-1
1957,436,56,1
1958,9,258,2
1959,2242,12,1
1960,511,108,3
1961,160,203,1
1962,1145,30,1
1963,64,65,1
1964,23,8,7
1965,379,776,1
1966,11,127,1
1967,298,354,1
1968,2560,34,1
1969,41,991,1
1970,2376,155,1
1971,487,10,1
1972,9,663,1
1973,3580,158,1
1974,1001,340,3
1975,1,298,1
1976,816,429,5
1977,436,719,1
1978,69,345,1
1979,88,174,2
1980,738,1753,1
1981,1494,68,1
1982,3765,15,2
1983,228,246,3
1984,865,729,2
1985,680,2718,1
1986,880,67,1
1987,318,29,5
1988,255,671,1
1989,475,1110,1
1990,163,15,1
1991,5,1373,1
1992,118,53,5
1993,2116,0,1
1994,681,3677,1
1995,109,2273,1
1996,258,141,2
1997,299,8,1
1998,117,397,-1
1999,115,956,1
2000,58,33,10
2001,2335,3434,1
2002,114,154,1
2003,84,170,4
2004,113,163,2
2005,1130,43,1
2006,1872,14,5
2007,122,3718,-10
2008,2,196,4
2009,2544,149,1
2010,129,784,1
2011,347,178,3
2012,451,305,1
2013,247,25,1
2014,19,488,5
2015,124,816,1
2016,985,472,2
2017,183,208,1
2018,6,1177,4
2019,400,659,1
2020,132,12,4
2021,0,329,1
2022,3493,85,1
2023,35,7,10
2024,936,1351,1
2025,4,1067,3
2026,711,1675,1
2027,352,1915,1
2028,18,2387,1
2029,2289,2,1
2030,32,20,2
2031,44,201,1
2032,118,120,2
2033,378,1208,2
2034,415,57,5
2035,119,761,1
2036,93,95,1
2037,3695,12,-10
2038,0,1444,1
2039,2736,2116,1
2040,135,202,1
2041,7,3568,1
2042,136,3743,1
2043,152,3,1
2044,3765,182,2
2045,2,1347,1
2046,55,35,3
2047,704,1558,2
2048,659,98,2
2049,9,346,2
2050,45,176,1
2051,14,652,1
2052,328,392,1
2053,92,375,2
2054,45,1048,3
2055,7,3674,-1
2056,115,705,3
2057,51,25,2
2058,105,83,2
2059,84,6,1
2060,3779,3778,10
2061,548,7,1
2062,31,4,5
2063,380,83,3
2064,117,102,1
2065,7,1555,1
2066,94,1044,1
2067,2,161,2
2068,0,2724,1
2069,303,8,3
2070,3595,3684,9
2071,95,524,1
2072,46,4,1
2073,86,423,2
2074,51,273,1
2075,19,30,8
2076,994,607,2
2077,609,430,2
2078,799,409,2
2079,552,112,1
2080,27,194,10
2081,2813,0,1
2082,704,1181,3
2083,243,55,5
2084,12,1051,5
2085,99,5,8
2086,6,23,2
2087,244,119,1
2088,1024,0,1
2089,600,84,1
2090,66,101,2
2091,2,1458,1
2092,16,283,3
2093,33,1862,2
2094,2926,0,1
2095,24,6,4
2096,15,218,1
2097,10,486,1
2098,1366,690,10
2099,750,11,3
2100,463,984,8
2101,452,314,1
2102,797,690,1
2103,56,629,8
2104,1894,14,1
2105,621,938,1
2106,21,13,8
2107,340,299,1
2108,121,10,8
2109,144,8,7
2110,1524,17,5
2111,81,979,2
2112,72,171,2
2113,3781,151,1
2114,2907,9,1
2115,973,32,1
2116,254,21,1
2117,241,9,1
2118,1236,440,1
2119,107,1742,3
2120,1789,2,1
2121,513,27,1
2122,301,402,1
2123,1260,1709,1
2124,76,659,1
2125,385,17,2
2126,1281,0,1
2127,113,3548,-1
2128,47,1716,2
2129,0,2741,1
2130,155,1323,1
2131,371,143,4
2132,709,15,1
2133,115,3782,-10
2134,128,1219,4
2135,90,167,3
2136,328,136,1
2137,39,869,1
2138,139,2317,1
2139,1028,797,1
2140,2266,45,1
2141,613,200,1
2142,212,150,10
2143,619,840,1
2144,128,770,5
2145,14,1204,1
2146,329,3782,-5
2147,284,2983,1
2148,987,2,1
2149,33,35,2
2150,57,3612,-10
2151,5,1775,1
2152,889,412,1
2153,2171,3781,1
2154,48,122,2
2155,109,145,2
2156,37,360,5
2157,3132,1175,2
2158,6,767,1
2159,1404,87,1
2160,3766,24,1
2161,1760,144,1
2162,3541,3680,-1
2163,2256,15,2
2164,176,2957,1
2165,525,72,1
2166,22,511,1
2167,239,2004,1
2168,44,198,1
2169,46,50,1
2170,1166,161,1
2171,92,1864,1
2172,6,3732,-5
2173,1350,63,2
2174,1702,2087,1
2175,353,1,8
2176,1524,176,1
2177,54,1235,1
2178,669,27,1
2179,150,2382,1
2180,158,36,5
2181,797,23,4
2182,47,2115,2
2183,795,3781,2
2184,166,446,3
2185,2,241,1
2186,338,534,3
2187,29,3569,-5
2188,10,325,1
2189,29,313,-10
2190,455,2978,1
2191,214,1093,1
2192,261,258,1
2193,11,529,1
2194,331,950,1
2195,259,3568,1
2196,16,254,1
2197,291,893,1
2198,1499,142,1
2199,271,176,1
2200,410,176,1
2201,715,501,2
2202,18,81,2
2203,1404,1078,1
2204,1778,1515,1
2205,13,59,3
2206,173,7,3
2207,103,3503,1
2208,279,71,1
2209,614,225,1
2210,270,112,7
2211,1464,77,1
2212,9,39,4
2213,290,86,2
2214,1145,9,1
2215,584,1,10
2216,42,329,3
2217,63,132,1
2218,595,184,-5
2219,96,1487,1
2220,0,636,4
2221,484,186,1
2222,20,6,2
2223,17,542,2
2224,749,176,10
2225,171,1189,1
2226,2709,17,1
2227,176,2,5
2228,152,514,1
2229,1015,2369,1
2230,2206,797,5
2231,525,117,2
2232,1720,1475,1
2233,963,45,1
2234,4,3681,-10
2235,758,287,1
2236,4,244,1
2237,3199,2,3
2238,330,91,1
2239,412,124,1
2240,153,15,1
2241,3464,642,3
2242,2013,3550,1
2243,138,9,1
2244,2528,528,1
2245,567,181,1
2246,490,195,3
2247,44,2540,1
2248,9,24,3
2249,38,107,10
2250,6,1515,1
2251,570,238,1
2252,0,1481,1
2253,198,936,2
2254,1244,168,5
2255,401,1114,2
2256,3738,138,4
2257,823,95,1
2258,5,123,1
2259,409,799,2
2260,18,397,1
2261,56,1732,2
2262,15,5,1
2263,178,123,1
2264,52,329,1
2265,274,678,1
2266,87,244,3
2267,210,96,1
2268,476,1639,1
2269,838,150,1
2270,1700,681,1
2271,94,3517,-1
2272,899,268,3
2273,0,2295,2
2274,1217,2607,1
2275,1057,106,1
2276,28,110,1
2277,0,1504,1
2278,88,1689,1
2279,657,3747,1
2280,729,1017,3
2281,3572,2,1
2282,1235,49,1
2283,32,481,1
2284,490,3776,-10
2285,4,3306,1
2286,70,1790,3
2287,224,105,1
2288,5,207,3
2289,49,56,4
2290,202,21,4
2291,89,5,5
2292,961,135,1
2293,780,927,8
2294,2111,679,1
2295,94,361,1
2296,58,25,-1
2297,194,253,10
2298,3551,1432,1
2299,423,403,1
2300,417,306,10
2301,32,3606,1
2302,60,1827,1
2303,586,61,1
2304,417,245,10
2305,51,49,1
2306,7,2329,1
2307,2938,145,1
2308,153,3676,1
2309,959,32,1
2310,3513,85,4
2311,1740,1785,1
2312,472,985,1
2313,953,800,2
2314,1815,3,1
2315,1139,1307,1
2316,281,785,5
2317,68,1747,2
2318,3310,1193,1
2319,562,236,1
2320,201,619,1
2321,115,3703,1
2322,10,4,10
2323,44,1,3
2324,388,438,2
2325,3030,111,1
2326,479,2064,1
2327,78,1703,1
2328,41,32,1
2329,4,247,7
2330,22,2442,1
2331,1,3579,1
2332,14,3781,-1
2333,410,2955,1
2334,655,22,6
2335,509,9,1
2336,423,182,1
2337,18,25,1
2338,154,202,1
2339,24,243,1
2340,8,517,5
2341,16,97,2
2342,108,83,2
2343,1761,142,2
2344,83,64,2
2345,1009,3,2
2346,565,30,1
2347,477,108,1
2348,3,1269,3
2349,171,94,1
2350,471,0,2
2351,1330,70,1
2352,204,236,1
2353,97,68,3
2354,14,3503,-1
2355,173,4,4
2356,336,652,1
2357,989,418,1
2358,39,734,1
2359,2598,386,1
2360,39,128,2
2361,558,559,5
2362,431,3253,1
2363,186,10,2
2364,131,254,1
2365,1805,176,6
2366,83,380,3
2367,1094,237,1
2368,3564,229,2
2369,521,62,1
2370,1,1208,2
2371,3596,110,1
2372,176,348,1
2373,567,200,2
2374,1343,220,5
2375,3569,18,1
2376,84,33,1
2377,1127,0,1
2378,3034,455,8
2379,771,22,3
2380,330,1028,1
2381,196,4,3
2382,145,32,1
2383,339,1000,1
2384,411,29,2
2385,251,217,1
2386,75,677,1
2387,165,2245,2
2388,1162,176,5
2389,1158,402,-1
2390,8,273,1
2391,2772,21,1
2392,129,1429,1
2393,533,2459,1
2394,5,2351,1
2395,123,642,1
2396,707,3664,-10
2397,51,948,1
2398,4,3728,-10
2399,50,34,1
2400,205,978,1
2401,3743,2204,2
2402,35,1561,1
2403,46,3776,-10
2404,94,24,3
2405,3281,127,1
2406,14,1074,1
2407,2526,1400,1
2408,407,541,1
2409,1049,12,8
2410,821,196,1
2411,252,124,1
2412,3464,3596,-8
2413,86,2154,1
2414,206,29,1
2415,38,25,1
2416,3195,60,1
2417,715,1686,3
2418,131,250,1
2419,707,3673,-10
2420,115,10,1
2421,266,175,2
2422,1011,2097,1
2423,303,100,1
2424,3781,1708,1
2425,189,24,1
2426,68,1317,1
2427,3781,16,7
2428,707,2324,1
2429,3387,1388,5
2430,1023,13,10
2431,5,206,3
2432,2,3259,1
2433,225,614,1
2434,213,695,2
2435,94,25,1
2436,10,869,1
2437,1924,15,2
2438,1468,624,1
2439,202,4,1
2440,823,2827,-1
2441,2693,78,1
2442,10,82,1
2443,2,973,4
2444,945,40,1
2445,46,149,1
2446,0,95,1
2447,4,1858,1
2448,1,38,1
2449,41,714,1
2450,127,2380,1
2451,130,668,4
2452,1254,129,1
2453,244,3778,-10
2454,612,43,7
2455,1009,2109,2
2456,144,25,1
2457,44,767,1
2458,686,97,1
2459,1250,993,1
2460,3730,223,1
2461,124,3407,1
2462,695,2298,1
2463,143,3368,2
2464,134,2894,1
2465,514,152,1
2466,48,525,1
2467,1189,57,2
2468,1248,312,2
2469,332,3773,1
2470,105,165,1
2471,1192,143,6
2472,16,65,3
2473,1376,757,2
2474,2308,109,1
2475,450,16,3
2476,18,86,1
2477,152,41,1
2478,726,3,1
2479,753,1822,3
2480,825,1892,1
2481,309,48,3
2482,31,256,1
2483,64,39,1
2484,42,155,1
2485,61,41,1
2486,0,1839,1
2487,355,465,5
2488,11,155,1
2489,3775,10,1
2490,122,1820,1
2491,154,78,1
2492,27,274,2
2493,738,2876,1
2494,176,25,9
2495,20,184,1
2496,83,1099,1
2497,3597,645,3
2498,551,188,3
2499,132,3766,1
2500,16,141,1
2501,105,714,1
2502,166,618,2
2503,89,174,1
2504,2356,1058,1
2505,15,1092,1
2506,204,106,1
2507,1601,3,2
2508,205,3174,1
2509,7,3637,-10
2510,707,361,1
2511,47,269,1
2512,223,1993,1
2513,1451,3748,4
2514,2260,434,1
2515,604,191,1
2516,3328,0,5
2517,304,943,1
2518,349,1,1
2519,1194,431,1
2520,123,2139,1
2521,284,37,10
2522,1991,9,1
2523,3,520,1
2524,1274,935,5
2525,14,121,1
2526,0,2743,1
2527,3,167,6
2528,714,105,1
2529,1101,323,2
2530,225,729,1
2531,155,1494,1
2532,264,176,10
2533,297,567,2
2534,841,147,1
2535,643,3206,1
2536,2357,2355,1
2537,862,78,2
2538,655,811,1
2539,573,311,1
2540,89,515,1
2541,518,945,1
2542,529,63,3
2543,37,741,4
2544,1729,66,1
2545,8,1720,2
2546,2124,16,3
2547,18,707,5
2548,256,68,1
2549,176,395,2
2550,114,1543,1
2551,2,1848,3
2552,57,72,1
2553,128,251,4
2554,856,204,1
2555,3506,230,2
2556,88,2042,1
2557,77,1136,1
2558,795,31,3
2559,186,333,5
2560,565,137,2
2561,1,985,1
2562,359,34,1
2563,3558,2381,2
2564,3659,140,10
2565,58,11,3
2566,3740,1142,5
2567,454,635,1
2568,10,115,1
2569,21,40,1
2570,728,1467,1
2571,305,42,1
2572,102,1316,2
2573,36,158,5
2574,345,17,4
2575,0,1335,1
2576,3464,685,-1
2577,256,208,2
2578,418,530,1
2579,201,539,1
2580,12,7,3
2581,31,57,3
2582,765,85,2
2583,49,225,2
2584,968,287,1
2585,2593,65,1
2586,80,4,4
2587,32,94,2
2588,198,258,1
2589,624,0,2
2590,3599,115,3
2591,736,517,1
2592,24,3726,-1
2593,2045,75,10
2594,25,32,3
2595,3,110,1
2596,332,176,4
2597,1077,1520,3
2598,1540,3773,1
2599,44,3698,-10
2600,692,41,3
2601,991,535,1
2602,28,7,2
2603,1220,528,1
2604,8,2780,1
2605,18,6,1
2606,5,407,1
2607,1650,201,2
2608,1015,1365,1
2609,1236,27,1
2610,828,414,8
2611,9,2214,1
2612,4,290,4
2613,750,432,1
2614,432,750,1
2615,109,4,2
2616,2516,610,1
2617,3769,285,2
2618,751,372,1
2619,77,402,1
2620,82,1047,2
2621,1572,0,2
2622,91,26,1
2623,3464,1327,-5
2624,241,1,5
2625,20,88,1
2626,1772,59,4
2627,271,3771,-10
2628,224,20,1
2629,529,11,1
2630,3695,176,5
2631,1065,2392,1
2632,705,285,1
2633,970,2,10
2634,181,506,1
2635,7,800,1
2636,802,694,2
2637,202,8,1
2638,2118,21,1
2639,50,637,1
2640,2900,473,2
2641,3708,3759,10
2642,32,628,3
2643,490,3758,1
2644,326,1637,1
2645,1683,3453,1
2646,181,840,1
2647,24,31,2
2648,28,1148,1
2649,110,94,-1
2650,51,265,1
2651,89,144,5
2652,948,14,3
2653,1987,9,1
2654,194,674,3
2655,234,3578,3
2656,1688,1011,1
2657,707,3672,-10
2658,95,0,2
2659,147,3,10
2660,331,1523,1
2661,333,301,10
2662,24,3743,1
2663,3464,83,-3
2664,418,770,1
2665,3755,686,1
2666,35,26,4
2667,2816,21,1
2668,9,974,1
2669,0,2925,1
2670,1050,0,1
2671,4,1175,-1
2672,84,41,1
2673,149,472,1
2674,1158,3453,-10
2675,66,68,2
2676,64,16,1
2677,432,571,1
2678,957,3161,1
2679,989,2457,1
2680,981,3290,1
2681,259,779,1
2682,33,10,10
2683,99,546,1
2684,1105,44,1
2685,30,1568,1
2686,24,662,1
2687,2335,1392,2
2688,1193,4,1
2689,546,1483,1
2690,29,7,5
2691,803,1019,1
2692,228,80,2
2693,12,3072,1
2694,426,69,2
2695,18,1321,1
2696,176,102,4
2697,248,1587,1
2698,2877,32,2
2699,1376,494,1
2700,96,2214,1
2701,216,662,1
2702,1072,2412,1
2703,16,202,2
2704,426,1188,4
2705,4,3701,-10
2706,248,219,9
2707,717,138,2
2708,481,152,2
2709,1100,355,1
2710,3742,674,3
2711,2801,50,1
2712,56,388,3
2713,115,291,2
2714,49,99,6
2715,149,862,2
2716,48,1557,1
2717,50,169,3
2718,1885,0,1
2719,420,125,6
2720,15,2953,1
2721,1962,56,1
2722,243,119,1
2723,2362,205,1
2724,1,222,5
2725,64,2017,2
2726,21,132,2
2727,163,14,2
2728,103,1387,1
2729,39,120,2
2730,165,136,1
2731,1415,22,5
2732,28,884,1
2733,144,3695,-10
2734,1055,5,1
2735,1387,3563,3
2736,78,1696,1
2737,68,738,1
2738,144,3771,-10
2739,78,1713,1
2740,823,219,1
2741,307,58,2
2742,3169,647,10
2743,190,3253,1
2744,3482,118,-5
2745,195,2286,1
2746,157,57,5
2747,1510,77,1
2748,93,351,1
2749,1827,60,1
2750,32,543,1
2751,3464,1400,-5
2752,397,10,2
2753,1854,434,1
2754,574,1434,2
2755,512,8,2
2756,27,513,1
2757,176,1162,5
2758,2777,9,1
2759,665,206,2
2760,213,655,1
2761,3742,182,2
2762,1456,1476,1
2763,121,963,1
2764,1972,216,1
2765,1859,0,2
2766,86,125,2
2767,498,1906,3
2768,176,26,1
2769,120,437,2
2770,176,797,-10
2771,84,3780,-10
2772,223,1995,2
2773,91,206,1
2774,51,20,3
2775,884,2,2
2776,707,3560,-1
2777,486,51,2
2778,96,30,1
2779,2552,225,1
2780,2536,466,1
2781,534,3452,1
2782,84,2407,1
2783,290,2343,1
2784,45,2302,2
2785,10,2167,1
2786,1797,1354,2
2787,705,115,3
2788,1447,1016,1
2789,89,68,1
2790,298,326,1
2791,19,175,4
2792,776,379,1
2793,838,490,2
2794,52,3464,5
2795,222,623,1
2796,39,122,1
2797,535,1964,1
2798,3781,145,1
2799,3028,67,1
2800,132,5,1
2801,24,1763,1
2802,197,196,2
2803,241,57,2
2804,95,374,1
2805,3742,479,2
2806,1537,176,1
2807,0,1197,1
2808,1337,2,5
2809,506,608,1
2810,7,1161,-1
2811,1816,12,3
2812,642,123,1
2813,15,3760,1
2814,176,505,1
2815,950,144,1
2816,32,57,1
2817,331,24,2
2818,142,695,2
2819,1003,381,1
2820,482,176,1
2821,26,25,2
2822,19,36,8
2823,38,10,1
2824,305,21,3
2825,212,260,10
2826,7,3775,-10
2827,60,964,3
2828,11,26,3
2829,453,1591,1
2830,123,67,7
2831,52,84,3
2832,701,601,1
2833,123,3773,1
2834,3549,47,1
2835,869,10,1
2836,122,11,3
2837,1291,107,7
2838,23,3146,1
2839,3478,25,4
2840,5,1541,2
2841,41,8,3
2842,14,10,-1
2843,1576,335,1
2844,412,571,1
2845,1306,9,1
2846,22,83,1
2847,0,2880,1
2848,196,797,1
2849,12,24,1
2850,121,959,1
2851,1567,25,1
2852,1426,25,1
2853,676,928,4
2854,56,715,1
2855,3558,226,1
2856,176,1178,2
2857,15,3,5
2858,2167,145,1
2859,102,176,8
2860,55,243,5
2861,54,25,1
2862,436,2013,1
2863,145,2218,1
2864,155,42,1
2865,236,58,2
2866,273,2927,1
2867,3464,3766,-10
2868,132,687,2
2869,42,144,2
2870,48,144,2
2871,1226,3579,-10
2872,662,2532,1
2873,210,3781,3
2874,329,0,3
2875,252,2735,1
2876,310,609,2
2877,165,271,1
2878,92,287,1
2879,3465,60,2
2880,783,49,1
2881,917,1508,1
2882,3464,12,1
2883,5,3598,1
2884,109,26,1
2885,2,2262,1
2886,219,1732,1
2887,28,241,5
2888,15,41,3
2889,322,477,2
2890,711,743,3
2891,508,1156,1
2892,145,13,2
2893,875,1775,1
2894,20,263,1
2895,602,1198,2
2896,2355,10,1
2897,1,147,1
2898,751,2,2
2899,3464,7,4
2900,2852,0,1
2901,76,3461,1
2902,520,437,3
2903,44,15,1
2904,2691,1703,2
2905,128,158,6
2906,626,29,1
2907,397,18,1
2908,1476,254,1
2909,32,294,1
2910,2,751,2
2911,408,1480,2
2912,0,3458,1
2913,287,968,1
2914,43,444,4
2915,35,371,1
2916,315,3781,1
2917,1730,6,1
2918,219,959,1
2919,144,3151,1
2920,82,3677,1
2921,1362,129,1
2922,2224,691,10
2923,1326,212,1
2924,1242,367,2
2925,3739,27,2
2926,91,140,2
2927,68,276,1
2928,663,1275,1
2929,25,26,3
2930,493,1420,2
2931,921,108,1
2932,246,335,2
2933,1692,365,1
2934,81,124,2
2935,1,1692,1
2936,0,2341,1
2937,7,521,2
2938,69,68,1
2939,584,462,2
2940,175,2633,1
2941,551,10,4
2942,176,1309,1
2943,359,303,3
2944,6,416,2
2945,873,0,1
2946,189,3578,-10
2947,181,168,2
2948,706,240,1
2949,1988,2696,1
2950,3743,102,2
2951,177,2322,2
2952,13,1157,1
2953,287,44,1
2954,41,65,7
2955,985,407,1
2956,731,540,1
2957,95,30,1
2958,47,3782,-10
2959,128,1218,4
2960,1412,716,1
2961,3689,118,1
2962,66,109,1
2963,216,1993,1
2964,672,133,3
2965,190,434,1
2966,6,548,1
2967,153,32,1
2968,2769,8,1
2969,2722,78,2
2970,2978,455,1
2971,849,47,1
2972,998,446,3
2973,257,1534,1
2974,12,132,4
2975,190,344,1
2976,144,222,1
2977,945,51,1
2978,329,3687,-1
2979,39,1477,1
2980,1556,1363,2
2981,1059,2,1
2982,1796,28,1
2983,1323,116,1
2984,141,258,2
2985,85,3730,-10
2986,2379,94,1
2987,2564,15,1
2988,438,993,1
2989,556,26,2
2990,130,109,2
2991,77,1757,1
2992,88,0,7
2993,1186,11,1
2994,462,190,3
2995,936,26,2
2996,556,80,1
2997,32,4,3
2998,7,980,1
2999,940,84,1
3000,93,14,1
3001,1589,97,1
3002,101,1433,4
3003,23,30,4
3004,2416,14,1
3005,1371,4,4
3006,3781,50,7
3007,338,507,5
3008,3471,6,3
3009,15,2564,1
3010,191,85,3
3011,176,31,7
3012,618,3739,-10
3013,24,3718,1
3014,2791,255,1
3015,241,55,1
3016,82,72,2
3017,296,90,2
3018,201,2003,1
3019,17,2105,1
3020,1170,94,1
3021,484,31,1
3022,345,941,3
3023,1841,155,2
3024,2269,45,1
3025,130,76,1
3026,1272,480,2
3027,52,24,2
3028,276,388,1
3029,315,23,1
3030,91,1820,1
3031,1097,3767,1
3032,176,702,2
3033,372,45,1
3034,1589,0,1
