,index,src,dst,rating
1102,34273,4559,3354,4
1103,221,78,69,2
1104,7056,26,1480,1
1105,28231,4471,26,5
1106,15782,2933,1354,1
1107,31672,5319,3910,2
1108,14846,2635,2622,-10
1109,29542,4092,510,1
1110,26917,4251,4545,1
1111,18199,2387,2886,1
1112,19378,2338,3568,3
1113,26587,1786,4392,1
1114,28918,507,864,1
1115,11594,1893,1631,1
1116,26180,4372,4645,10
1117,30480,4092,5185,1
1118,3294,768,691,5
1119,19699,2636,1580,2
1120,1280,226,193,2
1121,10880,2126,1293,1
1122,35153,24,4206,3
1123,22419,3705,3751,1
1124,3496,807,791,3
1125,27097,3062,1571,1
1126,7426,1530,1344,3
1127,22191,3826,3573,2
1128,297,81,41,1
1129,26221,3456,4335,-10
1130,3455,170,802,1
1131,28501,4765,3294,1
1132,6851,1176,483,1
1133,6668,1413,240,1
1134,28709,4891,4898,1
1135,14569,2669,323,1
1136,25232,4519,4524,-10
1137,7710,1522,5,1
1138,7985,1594,1522,3
1139,1516,0,34,3
1140,32987,4366,4559,2
1141,24871,4458,4219,3
1142,31318,1907,3430,-1
1143,29331,2974,4746,1
1144,4479,867,985,1
1145,10503,1769,1921,1
1146,22642,4163,190,1
1147,27793,4697,2079,1
1148,591,6,167,2
1149,10892,2125,132,1
1150,9492,1891,1765,1
1151,12500,2146,2323,2
1152,13474,2484,1987,1
1153,27776,4423,4780,1
1154,3602,834,823,2
1155,4631,1053,452,2
1156,32114,5378,2949,2
1157,19087,3388,3500,3
1158,13981,2573,1500,10
1159,14235,2250,1902,1
1160,7210,1293,1482,2
1161,17054,1981,3152,1
1162,24455,2587,2413,1
1163,24850,4183,4182,4
1164,7542,1576,1276,2
1165,5140,1121,1154,1
1166,1341,290,159,3
1167,28551,4092,3926,1
1168,15574,2218,2897,1
1169,27545,30,4545,1
1170,6573,1396,26,1
1171,25345,1568,4515,1
1172,33200,3825,5222,1
1173,4037,928,760,1
1174,22000,4078,4046,1
1175,1608,428,383,1
1176,5773,667,922,3
1177,32714,4768,5346,1
1178,25673,4571,1998,-10
1179,10227,1981,1850,1
1180,25467,4121,2020,1
1181,26037,2884,4430,2
1182,15494,2819,248,-1
1183,10170,2023,26,1
1184,8506,1742,1753,1
1185,2963,551,429,1
1186,34258,5707,4521,5
1187,28344,2834,2269,4
1188,24570,3643,4447,-10
1189,33327,2472,2257,1
1190,22138,3659,4105,1
1191,13051,1987,1800,1
1192,25575,3958,4569,1
1193,17136,1853,3124,1
1194,35277,2204,35,1
1195,21037,2354,3900,1
1196,9888,1794,1940,1
1197,6792,551,111,2
1198,10261,1798,505,1
1199,27401,2778,2955,1
1200,15521,26,2889,1
1201,32308,2347,3819,1
1202,2610,610,1,2
1203,32466,4115,5378,2
1204,27464,3340,26,3
1205,33380,5512,4092,1
1206,8542,26,1751,1
1207,11752,1275,896,1
1208,13243,2204,2494,1
1209,4368,436,276,1
1210,30017,2077,5111,-10
1211,30604,3379,5211,-1
1212,22266,2302,864,3
1213,1699,308,343,1
1214,17627,3241,3191,1
1215,13302,2433,2423,1
1216,22936,41,313,2
1217,9998,1276,1118,2
1218,26883,1764,4608,1
1219,5166,734,1121,1
1220,1688,422,443,2
1221,4714,1051,934,1
1222,15357,2751,2815,2
1223,582,42,54,3
1224,28741,4749,3720,1
1225,8525,1698,1755,1
1226,2270,440,317,1
1227,16935,3130,3132,1
1228,18012,2020,3306,-10
1229,14289,26,2670,1
1230,687,194,167,1
1231,27406,3248,4604,1
1232,21442,2748,2587,2
1233,8851,1666,1797,5
1234,28045,2247,441,1
1235,33236,5599,2117,1
1236,11619,510,506,1
1237,1506,406,180,2
1238,21163,2822,1230,1
1239,29387,4921,4794,1
1240,21565,3786,3523,2
1241,22851,4193,4194,2
1242,827,176,182,2
1243,34402,4123,2204,1
1244,16525,3057,26,1
1245,15805,1541,1800,-1
1246,5558,203,1240,1
1247,24157,3857,4390,1
1248,33593,2182,4092,3
1249,4586,981,1043,1
1250,9371,782,1891,1
1251,18585,3319,2587,1
1252,5895,1293,1053,1
1253,31646,3275,3819,2
1254,12856,2354,452,1
1255,20767,3801,2328,2
1256,30279,4206,240,1
1257,265,56,5,3
1258,24786,3898,4135,3
1259,20286,1981,3294,7
1260,27941,2288,4115,3
1261,11415,2209,2077,1
1262,18256,26,3247,1
1263,23016,2890,1310,2
1264,31114,5322,5321,1
1265,49,10,25,1
1266,21783,3659,4042,1
1267,3461,791,319,3
1268,19568,2587,3603,1
1269,3669,646,376,1
1270,31223,5119,3555,10
1271,10357,1435,1993,8
1272,33975,5502,5506,5
1273,11069,2162,1176,3
1274,12325,2182,1144,2
1275,9509,1204,1915,1
1276,9689,10,1940,1
1277,5276,1178,1177,1
1278,23611,4245,4312,2
1279,2915,606,673,1
1280,8269,1324,323,2
1281,27427,4737,2273,1
1282,30724,5202,5215,2
1283,28779,2077,4906,1
1284,8697,1160,1276,4
1285,13567,10,500,3
1286,31810,4413,4427,1
1287,35126,5831,2,-3
1288,30959,4279,153,10
1289,4557,848,719,5
1290,8158,453,1690,2
1291,34022,26,3216,1
1292,23019,3565,4219,3
1293,27026,3062,3987,1
1294,10903,2119,1160,5
1295,28674,4235,510,1
1296,22254,4033,3659,1
1297,22225,500,2938,5
1298,7091,1485,1344,1
1299,2966,313,689,5
1300,14583,2668,163,2
1301,16216,2654,1853,1
1302,16049,2221,2042,-10
1303,13524,2505,1629,1
1304,27583,3573,4115,2
1305,25145,4115,4497,1
1306,3132,10,724,1
1307,27539,4045,4092,1
1308,28597,103,3759,2
1309,25110,2884,3606,2
1310,16741,6,3093,1
1311,1922,163,106,8
1312,7075,1430,1354,1
1313,1180,214,42,3
1314,16660,3084,3081,1
1315,10313,2037,2045,1
1316,9761,1948,1870,1
1317,12044,2207,2077,1
1318,30536,26,5200,1
1319,30444,4115,4206,5
1320,31408,5309,2016,2
1321,26302,2545,3759,1
1322,17028,3147,1764,2
1323,9776,1954,1456,1
1324,34821,5797,2020,1
1325,14573,2717,2592,1
1326,31157,5062,3910,2
1327,25922,4545,4274,2
1328,2214,530,529,10
1329,3248,482,755,1
1330,19229,1447,1521,2
1331,9964,1276,1985,1
1332,24626,3759,4455,1
1333,34721,4235,2884,2
1334,23017,4092,4218,1
1335,29764,2269,4504,1
1336,27487,4745,26,2
1337,22340,1833,4092,1
1338,6158,739,1284,1
1339,16776,1907,3069,3
1340,1476,399,145,1
1341,9885,1963,1500,1
1342,28593,2247,446,1
1343,19810,3518,2140,4
1344,34600,3631,4123,2
1345,28366,3926,1474,1
1346,654,29,1,8
1347,2487,596,546,2
1348,25193,2146,3566,1
1349,3721,255,861,5
1350,685,169,42,3
1351,16619,225,1236,1
1352,15761,2885,2707,1
1353,9023,1310,1707,-3
1354,16941,3135,1907,1
1355,14836,2486,1685,3
1356,11904,1814,688,1
1357,21507,3062,3865,1
1358,27573,4755,4740,1
1359,13271,1814,1981,7
1360,28742,3720,2342,1
1361,6327,841,1121,2
1362,13189,26,2255,1
1363,21050,3903,1893,1
1364,12235,2329,2321,1
1365,27344,1512,3819,1
1366,10582,6,1276,4
1367,3124,593,722,1
1368,17698,3247,2587,1
1369,18156,2077,3277,1
1370,635,175,177,1
1371,27108,3062,3852,1
1372,9890,1357,1965,1
1373,19457,3581,2839,1
1374,4950,881,931,1
1375,17425,3208,2587,1
1376,3037,603,338,1
1377,15884,2943,2587,1
1378,20917,3623,1600,2
1379,22050,3751,3659,2
1380,4915,269,45,3
1381,1163,217,204,5
1382,32413,5490,4736,1
1383,30550,5204,3910,1
1384,15206,2602,2112,7
1385,16064,2971,2839,1
1386,22880,1624,3325,2
1387,4158,591,958,1
1388,2281,493,546,1
1389,19071,3497,1902,5
1390,34917,3638,1853,1
1391,22718,2247,2839,-6
1392,21389,3536,3965,3
1393,23854,1764,4189,1
1394,11943,688,0,2
1395,20480,3738,3378,1
1396,17709,1981,3046,4
1397,24823,4277,4481,1
1398,15455,2771,2580,1
1399,14161,1764,2520,-10
1400,34889,4123,18,1
1401,8717,385,0,10
1402,27390,460,4733,10
1403,14531,1813,1486,3
1404,18957,26,3231,2
1405,2876,667,536,1
1406,23343,3838,18,1
1407,31758,5411,3564,1
1408,19325,2587,2984,3
1409,7630,1596,1584,1
1410,26822,4604,2338,1
1411,3074,646,709,1
1412,22567,3499,4115,2
1413,26166,4372,4586,-10
1414,22543,4087,3659,1
1415,5406,750,1053,2
1416,30348,5134,4962,2
1417,25838,4027,4092,10
1418,134,17,15,1
1419,22482,1293,2166,-10
1420,22891,3647,4018,10
1421,6853,483,1176,1
1422,31464,4521,2938,3
1423,33106,5082,5433,1
1424,13437,1764,2513,-10
1425,34607,2342,2204,1
1426,21252,3093,3150,3
1427,1812,0,465,1
1428,2751,647,258,1
1429,528,75,81,2
1430,106,43,1,2
1431,6696,977,841,1
1432,20493,272,3577,1
1433,19295,2338,1965,2
1434,21148,3800,3535,1
1435,12772,1629,1859,1
1436,18860,2062,3389,1
1437,26285,1764,4594,-10
1438,24149,3857,3285,1
1439,14071,2247,2624,-10
1440,16327,1764,3023,1
1441,30146,2077,5139,-2
1442,7972,1444,1585,1
1443,15224,2836,1853,1
1444,18065,2587,3302,3
1445,2977,285,75,5
1446,6684,623,1293,2
1447,28117,4528,4374,2
1448,1121,284,165,1
1449,26409,3958,3573,1
1450,1949,217,306,4
1451,20880,3743,3751,3
1452,4767,673,452,1
1453,3218,589,310,2
1454,16677,26,3087,1
1455,188,49,71,4
1456,223,6,82,1
1457,17730,2669,2592,7
1458,11237,864,1901,2
1459,3209,740,707,1
1460,16401,2669,2632,1
1461,22420,3705,3832,1
1462,13533,1344,1970,-1
1463,9436,30,1839,2
1464,4815,422,421,2
1465,29792,1474,3926,1
1466,4215,971,514,10
1467,14127,2247,2284,1
1468,3579,828,821,1
1469,20742,3426,3800,10
1470,17308,2669,2602,1
1471,15882,1981,2949,3
1472,25351,4492,4535,-10
1473,29423,4997,4921,1
1474,9404,1885,1240,1
1475,6782,1422,1312,2
1476,24623,1568,2500,1
1477,12891,0,2419,-10
1478,12013,1514,452,1
1479,5511,745,1166,1
1480,1277,302,353,1
1481,25165,4504,1925,1
1482,13027,664,2399,1
1483,34554,977,5755,5
1484,1518,357,238,8
1485,3320,0,356,4
1486,28814,3751,4092,5
1487,24300,4410,4409,1
1488,24453,3356,4431,1
1489,24264,3814,4403,1
1490,9100,1839,1841,2
1491,24621,3503,3183,2
1492,6123,684,1316,1
1493,29919,5093,5102,1
1494,2380,258,576,1
1495,12112,1456,2262,1
1496,1725,163,95,2
1497,21626,4012,3751,1
1498,18629,441,3378,1
1499,5260,1191,882,10
1500,8472,1708,1744,1
1501,31332,3910,5082,2
1502,21710,3508,4028,1
1503,16509,2778,3523,1
1504,35221,10,313,6
1505,21310,3926,412,-1
1506,17139,3164,3154,2
1507,33194,1718,4206,3
1508,11736,2016,1685,1
1509,14358,1344,2643,-10
1510,2813,482,41,1
1511,34864,1764,4219,2
1512,25958,4559,1803,2
1513,5520,1216,1237,1
1514,17009,2940,1981,1
1515,9544,1814,1919,1
1516,4202,882,926,1
1517,8942,0,1668,2
1518,30877,5162,4423,2
1519,16713,1685,1629,2
1520,26711,2884,1486,3
1521,1531,164,338,2
1522,25749,3261,4583,-10
1523,26108,3354,4171,1
1524,18060,1354,3229,1
1525,7105,1430,1481,1
1526,4098,449,946,4
1527,14642,2592,2735,2
1528,15621,2587,2702,1
1529,19051,977,688,-10
1530,29482,1764,5004,-10
1531,16209,2903,2587,1
1532,33832,2338,5676,1
1533,30398,864,977,6
1534,16070,2062,2971,2
1535,27880,4471,4787,1
1536,22579,3659,3753,2
1537,16092,2555,1981,2
1538,5705,888,1268,1
1539,2372,159,480,2
1540,11524,2183,1276,3
1541,28640,3378,4878,1
1542,7780,1625,1571,1
1543,33897,5675,26,6
1544,29708,26,2974,2
1545,12351,2077,2347,1
1546,6453,428,505,1
1547,24132,4366,4373,2
1548,6337,170,1335,1
1549,7071,1354,736,1
1550,2311,387,554,1
1551,30888,1521,1541,3
1552,1333,369,313,1
1553,6253,506,1012,2
1554,27572,4740,4755,1
1555,18823,3454,2839,3
1556,21884,3120,1907,3
1557,18018,3259,3244,2
1558,2735,226,6,4
1559,9501,26,1914,1
1560,4442,791,874,3
1561,16937,3133,2587,1
1562,1791,450,75,1
1563,27810,4471,4274,1
1564,3283,379,721,1
1565,33057,5512,3819,2
1566,1592,26,424,1
1567,13318,2500,864,1
1568,6235,1355,1226,1
1569,8938,1739,1276,1
1570,17104,3163,3128,1
1571,6378,428,1310,2
1572,28897,4896,4923,1
1573,24796,4479,2587,2
1574,26151,4577,864,-10
1575,2343,564,45,1
1576,13882,1981,2581,2
1577,10285,1571,6,1
1578,6522,455,1281,1
1579,24539,4039,3404,4
1580,18320,1764,2596,2
1581,28059,2273,4471,2
1582,24793,4450,3503,2
1583,20989,3062,3890,1
1584,9816,1905,1814,1
1585,1441,381,393,2
1586,14883,1512,2727,1
1587,562,160,42,1
1588,15234,1981,2838,1
1589,2737,638,586,1
1590,3369,497,646,1
1591,16438,3025,3523,1
1592,10745,10,1541,1
1593,21024,2077,2443,3
1594,3093,647,483,2
1595,14353,1344,2681,-10
1596,39,22,3,2
1597,9678,1667,1814,1
1598,8222,1571,1665,2
1599,17323,3164,977,2
1600,15839,2535,2939,1
1601,981,0,141,1
1602,2095,480,509,1
1603,27348,2273,4724,1
1604,6880,1341,1181,1
1605,29059,506,4921,2
1606,642,179,42,1
1607,16279,1786,2677,2
1608,26216,864,3456,1
1609,30003,5093,5100,-10
1610,24048,2354,4364,1
1611,13157,2210,2065,1
1612,23341,3525,1764,1
1613,12714,1012,2405,2
1614,18217,506,1786,1
1615,7636,1593,1541,1
1616,24327,4206,3619,1
1617,20385,3721,3659,1
1618,982,141,0,1
1619,17774,3257,2269,1
1620,11029,10,2159,1
1621,19483,3577,3391,1
1622,3470,350,203,4
1623,10916,1444,1293,1
1624,28914,4929,4895,1
1625,24954,3680,3712,-10
1626,7706,1522,1608,1
1627,15360,2819,159,-1
1628,15701,2902,98,1
1629,2081,483,505,1
1630,18430,26,3385,1
1631,26323,4586,4372,-10
1632,3615,821,836,1
1633,29487,4981,26,1
1634,33338,4633,4521,1
1635,15475,2819,521,-1
1636,9560,1918,1756,1
1637,21646,2587,3621,4
1638,30827,2077,5267,-2
1639,32091,5447,5377,4
1640,7886,538,1012,1
1641,18928,2587,3473,1
1642,19754,2938,3294,2
1643,24211,4206,4398,1
1644,20690,3659,3773,1
1645,14063,2627,2629,10
1646,917,251,205,1
1647,21209,3557,160,3
1648,2335,524,563,1
1649,14842,2635,2633,-10
1650,15786,2338,2677,1
1651,21535,3998,3523,1
1652,9813,1850,1624,2
1653,33374,3910,2247,1
1654,17363,2338,2392,1
1655,12862,26,2403,1
1656,99,21,6,2
1657,13038,2196,1341,-10
1658,27741,2834,4774,1
1659,12719,2408,2077,2
1660,12497,2247,2369,1
1661,30295,3580,3470,1
1662,10365,1814,2055,1
1663,15750,2707,1907,1
1664,18955,3475,977,2
1665,7464,3,1344,2
1666,33223,1310,3646,1
1667,5510,1222,1216,2
1668,30182,2077,5147,-2
1669,6672,551,1354,1
1670,20700,498,35,1
1671,31794,4833,4521,1
1672,12095,313,1521,2
1673,19651,3593,3619,2
1674,25095,1585,4506,1
1675,23836,4337,3819,1
1676,16166,480,1981,1
1677,22200,4089,3659,2
1678,34992,176,5134,2
1679,8627,1763,64,1
1680,33267,1700,5601,1
1681,21513,3062,3064,1
1682,63,0,15,2
1683,33391,1310,1144,-1
1684,20156,1275,3681,-10
1685,3373,497,754,1
1686,23247,1965,3743,1
1687,32935,5560,5528,1
1688,30541,5192,5135,1
1689,13269,2247,2349,1
1690,21140,2587,3751,5
1691,12111,2309,1981,1
1692,15778,2819,1291,-1
1693,5947,623,1221,2
1694,11698,355,2255,2
1695,12275,1576,2201,4
1696,29004,4936,3670,1
1697,19366,3533,2587,3
1698,838,0,80,1
1699,29949,5105,3643,-10
1700,17856,3275,1610,10
1701,28536,4878,1087,1
1702,17389,3201,3170,1
1703,574,6,165,1
1704,21056,3904,3905,1
1705,23238,864,3995,1
1706,3255,758,716,2
1707,2847,544,650,1
1708,22810,4148,3643,1
1709,9892,1875,1966,1
1710,23044,4140,1144,3
1711,25057,4348,1925,1
1712,7204,1344,1510,1
1713,16810,2953,3112,1
1714,18556,3407,2605,2
1715,15478,1689,1800,-1
1716,19826,3648,2587,5
1717,23459,27,26,2
1718,1071,286,6,1
1719,4471,941,1021,1
1720,11834,1981,18,1
1721,8817,1792,26,1
1722,16463,3043,2587,2
1723,30417,4604,5135,1
1724,14357,1344,2682,-10
1725,14118,2125,467,4
1726,11891,2285,26,1
1727,10690,1718,1786,2
1728,7599,1249,1592,2
1729,33679,98,5603,-8
1730,11472,2125,2222,1
1731,14822,2166,2720,1
1732,14207,1764,2649,-10
1733,3988,6,922,1
1734,32944,5512,5222,1
1735,13151,2434,659,1
1736,5216,1169,1159,1
1737,13775,2580,2582,1
1738,4204,452,692,1
1739,1711,372,56,1
1740,4674,673,1062,1
1741,31026,2077,5306,-1
1742,31763,5411,5346,1
1743,4821,482,406,2
1744,11603,6,2049,1
1745,4075,941,942,1
1746,15252,2218,1786,1
1747,10594,2090,83,1
1748,33303,4973,505,4
1749,10755,1500,2107,2
1750,7078,1482,1354,2
1751,24497,4373,3848,1
1752,30651,5200,26,2
1753,6958,1012,736,1
1754,32197,3832,5378,1
1755,13863,1369,1733,1
1756,25486,2247,1003,-10
1757,28230,4526,4604,1
1758,21990,4042,2328,2
1759,34024,1689,5694,1
1760,17495,2751,264,2
1761,1457,248,159,1
1762,20864,3378,3705,2
1763,25344,1925,4509,1
1764,9780,1955,1500,1
1765,27023,3062,3876,1
1766,18010,3306,3294,-10
1767,8268,497,1344,4
1768,20763,2570,3032,4
1769,31018,5305,3631,10
1770,33411,4115,75,2
1771,12383,1012,264,2
1772,23799,4196,4333,1
1773,1077,234,287,1
1774,5029,995,415,1
1775,7634,858,1522,1
1776,13484,1629,10,3
1777,7716,1522,1541,3
1778,21991,2328,4042,2
1779,5952,1300,1276,1
1780,3561,789,801,1
1781,16874,3121,977,1
1782,33595,375,3910,1
1783,19100,3498,3502,1
1784,5488,1228,1121,1
1785,732,42,125,5
1786,18411,10,3380,1
1787,15611,2218,2016,1
1788,26046,2884,4619,1
1789,32618,5515,4833,8
1790,18600,3250,10,1
1791,24314,26,4412,1
1792,11353,1341,2210,5
1793,13201,2482,1981,1
1794,18659,3376,2338,1
1795,32205,4299,5460,1
1796,7354,1344,1483,2
1797,21552,3523,1053,1
1798,10883,1998,2138,1
1799,34869,3800,3378,7
1800,29869,4444,5090,1
1801,11590,1718,960,4
1802,305,72,95,1
1803,4103,729,449,3
1804,34025,1875,26,6
1805,402,108,85,1
1806,33578,4768,5635,1
1807,28272,4829,1310,2
1808,35310,4444,5853,-10
1809,3145,6,580,2
1810,14740,2707,506,1
1811,7451,1519,226,1
1812,12019,1981,2299,1
1813,31420,3104,3910,2
1814,20794,2765,1469,4
1815,28081,4801,4775,1
1816,4872,684,921,1
1817,2304,180,518,2
1818,3125,722,593,1
1819,5459,1216,882,3
1820,5573,882,1244,1
1821,18040,2898,2077,2
1822,31703,4669,2570,1
1823,7760,1240,1176,1
1824,20814,565,3668,-10
1825,13953,2621,2619,2
1826,25198,4194,323,2
1827,34097,4619,5705,1
1828,29290,4545,3670,3
1829,7214,1293,1483,1
1830,28911,26,4927,1
1831,23523,4289,4297,1
1832,30226,4155,4502,-10
1833,5799,1012,1280,1
1834,14008,2626,2128,10
1835,34508,2876,4585,-10
1836,22450,4092,4127,1
1837,6302,1354,42,8
1838,31356,3631,2338,1
1839,22769,3566,4182,1
1840,23306,4262,4270,4
1841,21271,2587,3850,1
1842,3521,819,255,2
1843,19250,2587,3530,1
1844,27879,4787,4471,1
1845,35250,5355,5843,2
1846,9442,1181,864,3
1847,16553,3062,3065,1
1848,29506,1310,4768,3
1849,2608,476,1,1
1850,26301,3759,2545,1
1851,18214,1354,1786,1
1852,6980,1435,495,1
1853,16563,3019,3062,10
1854,6645,1410,1324,1
1855,9170,1853,1854,1
1856,29406,3747,4545,1
1857,8092,1522,1679,3
1858,27355,4727,4724,1
1859,22131,3814,3932,2
1860,6366,1377,1176,5
1861,2435,587,537,1
1862,3364,495,712,6
1863,32562,5378,5509,1
1864,18554,2901,2486,2
1865,10042,1999,0,1
1866,16084,2834,2839,2
1867,12413,1711,1853,3
1868,15257,896,1629,5
1869,13112,1321,2464,-10
1870,7121,1369,1276,1
1871,586,6,171,1
1872,5516,3,791,-10
1873,26925,4545,623,1
1874,24329,4327,1764,-10
1875,9313,1882,26,2
1876,8047,1498,1344,1
1877,22638,4162,3736,9
1878,31169,5335,6,2
1879,17082,3157,523,3
1880,15716,2669,132,1
1881,12433,2279,2125,1
1882,11167,2181,1240,1
1883,14546,1764,2713,1
1884,32082,86,5445,1
1885,7895,1630,1541,1
1886,9692,1764,1814,1
1887,20087,2677,2669,-10
1888,8238,1532,1341,2
1889,13596,1321,1970,-10
1890,21752,3659,4034,1
1891,27626,3356,4521,1
1892,16628,1764,2669,3
1893,17589,1254,2587,1
1894,25038,4092,4494,1
1895,15943,2247,2509,1
1896,2510,120,603,1
1897,25372,2819,589,-2
1898,27923,4791,4792,1
1899,27043,3062,2233,1
1900,5730,1012,481,1
1901,32268,3646,2570,3
1902,5402,864,1121,1
1903,27382,2587,4466,1
1904,25174,4516,3503,1
1905,9775,1456,1954,1
1906,9674,19,1939,1
1907,27193,4707,4115,1
1908,21846,3659,4056,1
1909,20951,2839,2780,1
1910,5148,727,1155,8
1911,25809,355,4590,-10
1912,21029,3331,3593,1
1913,11854,2171,1981,1
1914,12636,3,2295,1
1915,25745,3261,4577,-10
1916,16905,3125,3032,1
1917,18054,977,3129,4
1918,34659,4249,4230,3
1919,20237,623,1957,1
1920,5147,1151,1121,1
1921,32290,1764,4604,-7
1922,12678,2391,2362,1
1923,27372,4728,2570,1
1924,34245,4465,3378,2
1925,203,29,3,1
1926,24495,4440,3958,1
1927,32568,3646,5443,1
1928,18323,977,2130,1
1929,9929,1909,1821,1
1930,11458,2130,2218,1
1931,18504,3388,2587,2
1932,6927,1444,500,1
1933,20353,1459,3019,1
1934,25572,4567,4314,1
1935,28459,4864,4689,1
1936,10938,26,2142,1
1937,17506,2669,2587,3
1938,28824,4473,864,1
1939,5883,1234,1293,1
1940,175,45,67,1
1941,4276,591,978,1
1942,32717,4092,1275,2
1943,25799,4372,4590,-10
1944,7917,1513,243,4
1945,13270,1840,2488,-10
1946,27974,1610,1756,3
1947,20412,2587,3275,1
1948,22609,4122,4099,1
1949,10075,1875,2011,1
1950,1258,147,340,1
1951,15415,2793,1907,3
1952,23440,3688,3456,5
1953,18064,2587,3126,1
1954,35007,1011,5345,1
1955,17548,2338,1512,1
1956,14278,1344,2664,-10
1957,16300,2771,1907,1
1958,18390,2953,3254,1
1959,8414,1519,1698,1
1960,14246,1344,2662,-10
1961,5302,84,1166,2
1962,9055,1765,1610,1
1963,2016,483,349,1
1964,4549,444,103,5
1965,1723,452,310,2
1966,27905,2486,977,3
1967,31467,4559,4279,1
1968,15656,1764,30,1
1969,34322,1310,5454,-1
1970,23847,4312,2119,1
1971,32773,4021,4114,2
1972,33424,4829,0,10
1973,10142,1522,2007,5
1974,15677,10,2902,1
1975,7259,1341,1306,1
1976,6301,1324,1359,1
1977,24688,4460,1456,1
1978,20153,3659,2338,1
1979,20583,3577,3773,1
1980,16388,2971,3032,1
1981,8624,1444,1160,4
1982,9353,1764,1884,2
1983,18630,1718,3381,3
1984,12812,1176,2418,5
1985,17821,2602,2999,-10
1986,23161,2870,4092,1
1987,15090,2751,2811,1
1988,30610,240,121,3
1989,27935,4783,4791,3
1990,8060,1522,1666,1
1991,17468,26,3215,1
1992,30319,864,1839,1
1993,35369,3405,26,3
1994,3495,810,499,1
1995,32092,1764,5377,-10
1996,14343,2592,1231,1
1997,12732,1981,2411,2
1998,18453,1354,1310,2
1999,2182,507,222,2
2000,2428,236,376,1
2001,2800,529,642,3
2002,30741,5193,1204,2
2003,15265,2842,2834,1
2004,4871,1054,1051,10
2005,1944,217,337,4
2006,19484,2257,1995,1
2007,27798,3819,3188,1
2008,26757,0,4372,1
2009,11671,26,2253,1
2010,11493,466,1144,1
2011,12550,1711,2244,1
2012,35385,5355,3275,3
2013,13365,1,98,2
2014,16419,3032,1293,1
2015,5361,529,1195,3
2016,35554,26,5879,1
2017,4125,953,164,1
2018,2956,686,687,1
2019,31035,3910,506,1
2020,8946,1813,1500,2
2021,28573,4783,4604,4
2022,5213,272,45,1
2023,5125,515,809,2
2024,25035,4496,4466,1
2025,15214,2279,587,-3
2026,30154,3379,5141,1
2027,33046,4775,5512,2
2028,33910,0,26,4
2029,30710,4741,41,5
2030,257,0,17,6
2031,2233,456,459,1
2032,26981,3062,4620,1
2033,35321,321,4936,1
2034,18888,1354,2699,3
2035,8412,1644,1519,1
2036,17551,1998,977,1
2037,1583,305,401,2
2038,35016,1011,5134,1
2039,34171,3275,69,1
2040,29650,4545,5009,1
2041,25188,2587,3825,1
2042,6355,739,688,5
2043,218,30,81,1
2044,2776,589,609,2
2045,23005,3168,3555,1
2046,18441,2587,3382,1
2047,10744,1144,2116,4
2048,7906,1641,1354,1
2049,5121,1147,1146,2
2050,7637,1541,1593,1
2051,17498,26,3205,1
2052,26227,4611,4545,-10
2053,11328,2093,1902,1
2054,1407,56,216,1
2055,4228,882,867,5
2056,31312,4249,1624,1
2057,24587,3623,4449,1
2058,28071,2916,4783,1
2059,20630,3577,3181,2
2060,11179,1814,1870,1
2061,29185,2790,4965,1
2062,9845,1891,1725,2
2063,5999,623,1305,1
2064,166,63,3,1
2065,19248,859,3139,2
2066,2730,482,629,2
2067,29703,5045,4039,1
2068,4807,931,719,3
2069,27138,4216,3700,2
2070,22993,1465,2421,2
2071,20658,3725,2587,1
2072,15075,864,2677,2
2073,27695,4471,2420,1
2074,6549,734,1162,1
2075,33758,3751,5664,1
2076,27040,3062,4108,1
2077,17040,2587,2294,-5
2078,23772,3838,4294,1
2079,22921,3470,4206,1
2080,23806,3623,3819,1
2081,27811,3819,2380,1
2082,28728,3378,2916,1
2083,18827,1585,3380,1
2084,23323,26,4274,1
