,index,src,dst,rating
1196,18273,322,225,1
1197,345,943,0,1
1198,20122,373,363,8
1199,5082,517,13,2
1200,12083,75,2045,1
1201,9578,162,43,1
1202,17080,176,876,1
1203,7696,27,274,2
1204,10980,360,59,1
1205,5591,69,15,1
1206,608,0,3117,1
1207,11216,823,63,2
1208,18343,228,750,1
1209,22214,3635,683,2
1210,17846,2362,205,1
1211,482,0,2304,1
1212,16142,1602,152,1
1213,23761,2089,1803,1
1214,21137,480,1272,2
1215,21412,528,746,1
1216,19334,3464,293,-3
1217,23162,1070,1194,1
1218,3453,7,392,-1
1219,6627,3741,21,1
1220,11193,62,223,1
1221,2577,6,5,2
1222,3507,7,1882,-1
1223,21695,1000,579,1
1224,23711,1696,2654,1
1225,10418,374,52,1
1226,9669,1946,44,1
1227,4575,124,11,4
1228,13974,181,105,4
1229,23660,1653,1657,1
1230,5206,13,74,1
1231,12118,1439,76,1
1232,5267,69,14,3
1233,16287,155,3782,-10
1234,10676,2636,56,1
1235,6015,953,17,1
1236,4233,170,10,2
1237,20760,2369,432,1
1238,23539,1451,3748,4
1239,18130,823,219,1
1240,4258,197,10,1
1241,22078,656,1693,1
1242,17137,176,3695,-10
1243,10180,49,1666,1
1244,19662,322,2580,1
1245,4884,3072,12,1
1246,23238,3728,1129,1
1247,7510,590,26,3
1248,17329,423,182,1
1249,6916,50,23,2
1250,20463,713,402,1
1251,1779,96,3,10
1252,9111,1242,39,2
1253,586,0,3155,1
1254,22920,917,919,1
1255,6219,18,301,3
1256,18253,224,1100,1
1257,8944,37,70,5
1258,1399,3555,2,2
1259,23836,1988,2696,1
1260,1003,1408,1,2
1261,15519,2509,138,10
1262,9483,42,117,2
1263,23752,1777,3594,-10
1264,11446,66,745,10
1265,9338,75,41,1
1266,1796,24,3,6
1267,1494,265,2,1
1268,18689,250,380,3
1269,18416,1972,235,1
1270,20279,675,379,2
1271,23682,3742,1680,3
1272,11740,69,210,1
1273,5580,3728,15,2
1274,256,67,0,1
1275,13788,101,1645,2
1276,16263,155,638,2
1277,13284,92,3646,-10
1278,7910,35,29,1
1279,19584,313,1270,2
1280,4378,10,25,5
1281,19206,3766,284,5
1282,8598,85,34,4
1283,10113,911,49,2
1284,12249,1703,78,1
1285,10138,777,49,1
1286,5578,147,15,2
1287,9574,322,43,2
1288,16329,157,694,1
1289,23132,1047,1810,2
1290,10732,56,715,1
1291,20859,926,443,4
1292,1476,1058,2,1
1293,13179,198,91,1
1294,6109,17,273,1
1295,7345,1457,25,1
1296,4566,291,11,6
1297,6186,782,18,1
1298,15405,165,134,1
1299,19289,396,289,1
1300,1402,124,2,2
1301,23943,2355,2357,1
1302,15885,145,2893,1
1303,17127,176,356,-3
1304,7046,23,484,1
1305,22958,936,1028,1
1306,23044,1097,991,2
1307,15852,762,145,2
1308,17004,176,747,5
1309,11936,72,227,1
1310,22512,3506,769,1
1311,21679,576,613,10
1312,22063,654,772,1
1313,16515,277,165,1
1314,18028,755,215,6
1315,22781,2542,855,3
1316,10925,115,58,1
1317,1626,2,645,2
1318,4137,9,663,1
1319,22739,829,2335,1
1320,19075,948,275,1
1321,9018,200,38,4
1322,6536,20,47,1
1323,7683,27,36,5
1324,7056,23,189,-5
1325,15077,127,2374,1
1326,16234,154,216,1
1327,22189,1719,681,1
1328,14748,120,2861,1
1329,5932,16,798,1
1330,20865,562,443,1
1331,9400,41,507,1
1332,1301,524,2,5
1333,17665,196,3781,5
1334,5418,14,233,1
1335,17408,1206,185,5
1336,11072,60,3092,1
1337,9944,3689,47,1
1338,15029,1826,126,1
1339,24106,3708,3608,1
1340,13292,1073,93,1
1341,14427,1543,114,1
1342,7180,24,114,1
1343,727,0,2177,1
1344,5229,426,14,10
1345,8477,58,33,10
1346,16231,154,544,1
1347,11812,1475,71,1
1348,10443,52,1958,1
1349,8518,1380,33,1
1350,4541,10,326,1
1351,19392,298,784,1
1352,1862,1701,3,2
1353,17299,181,506,1
1354,691,0,473,1
1355,1302,544,2,5
1356,9009,679,38,10
1357,23231,3552,1123,2
1358,18901,635,259,1
1359,5600,1325,15,1
1360,17375,183,746,1
1361,20841,441,1217,2
1362,8251,31,2131,1
1363,15388,133,1849,3
1364,23116,1510,1037,2
1365,16810,174,235,2
1366,20930,451,692,1
1367,3761,8,548,1
1368,159,3391,0,1
1369,5454,14,185,1
1370,9596,43,545,5
1371,808,0,2770,1
1372,79,95,0,2
1373,12176,3704,77,1
1374,16931,331,176,1
1375,14085,644,107,2
1376,9350,41,931,8
1377,20407,701,396,3
1378,21150,484,3509,-1
1379,17689,368,198,2
1380,6508,20,318,1
1381,20094,359,875,1
1382,4449,10,3612,1
1383,15813,144,1760,1
1384,14979,268,125,3
1385,18179,221,372,1
1386,1378,23,2,3
1387,5719,15,448,1
1388,3099,6,220,1
1389,3652,294,8,1
1390,23608,1548,3265,1
1391,22809,864,1123,3
1392,15820,144,149,1
1393,6444,1253,20,1
1394,17410,229,185,3
1395,21029,2537,466,2
1396,19346,294,936,1
1397,6593,3133,21,1
1398,3368,7,1570,1
1399,18887,258,478,1
1400,9644,325,44,2
1401,3589,196,8,5
1402,11907,72,171,2
1403,10038,155,48,1
1404,6240,18,52,1
1405,7969,29,81,1
1406,18002,213,452,1
1407,12141,76,856,1
1408,1307,1557,2,5
1409,11118,61,135,3
1410,1343,1173,2,3
1411,3320,7,520,5
1412,11946,1262,73,5
1413,758,0,1301,1
1414,20874,443,850,1
1415,13473,94,3777,-10
1416,12082,75,83,1
1417,7656,3506,27,1
1418,6183,893,18,1
1419,21436,775,532,10
1420,21480,725,537,10
1421,17423,333,186,5
1422,12970,87,814,1
1423,15984,148,910,1
1424,19998,437,352,1
1425,17894,256,208,2
1426,14456,114,3212,1
1427,21703,582,627,1
1428,15761,3383,144,2
1429,11102,3768,61,1
1430,23535,2643,1450,1
1431,6171,1881,18,1
1432,7253,84,25,5
1433,12633,83,847,2
1434,16507,389,165,2
1435,813,0,2766,1
1436,15351,1271,132,1
1437,20109,1829,361,1
1438,8763,35,154,2
1439,22246,693,692,1
1440,859,0,1128,1
1441,129,2807,0,2
1442,15193,254,129,1
1443,16243,319,155,1
1444,16128,225,152,2
1445,12222,77,954,1
1446,14371,113,163,2
1447,21531,543,3725,-1
1448,121,2875,0,2
1449,6595,490,21,1
1450,8424,32,586,1
1451,18773,1281,254,2
1452,11064,60,3122,1
1453,18239,402,224,1
1454,842,0,2741,1
1455,19044,272,1668,2
1456,5721,15,2564,1
1457,23272,1158,3706,-5
1458,3987,225,9,1
1459,11939,72,3773,-1
1460,6638,612,21,1
1461,4716,11,39,2
1462,18189,222,465,2
1463,6166,3746,18,1
1464,9195,39,315,1
1465,17515,189,888,9
1466,11179,62,654,2
1467,18298,225,719,1
1468,16906,2923,176,2
1469,5989,1563,17,2
1470,18355,229,1072,4
1471,19780,3324,331,2
1472,8647,2222,34,1
1473,14892,130,124,2
1474,15946,466,148,2
1475,9532,42,176,-1
1476,5015,12,2267,1
1477,6333,69,19,1
1478,17906,208,1086,1
1479,13950,104,124,2
1480,16147,152,868,2
1481,5113,1733,13,1
1482,4371,10,12,10
1483,3954,317,9,1
1484,22961,936,3772,-5
1485,22562,790,3749,-10
1486,9503,42,87,1
1487,5028,12,1766,1
1488,7829,28,32,1
1489,20572,409,485,5
1490,23684,1682,3702,-10
1491,2311,3253,4,1
1492,5820,1304,16,1
1493,20092,1138,359,1
1494,16466,375,163,1
1495,22828,870,3781,2
1496,22553,785,915,3
1497,23417,1301,3224,1
1498,4213,263,10,3
1499,19790,331,427,1
1500,19511,758,308,1
1501,6103,17,541,1
1502,4513,10,798,1
1503,13075,188,89,1
1504,12000,3572,74,1
1505,13645,659,98,2
1506,4344,543,10,1
1507,21486,538,1638,3
1508,1426,876,2,2
1509,5412,14,3432,1
1510,4711,11,750,2
1511,7907,3079,29,1
1512,18979,760,268,3
1513,12706,105,84,1
1514,2800,955,6,7
1515,15040,1342,127,2
1516,1924,264,3,1
1517,22618,2874,797,1
1518,19759,329,812,1
1519,15474,165,136,1
1520,9640,1106,44,3
1521,9825,45,3064,1
1522,11519,67,813,10
1523,4724,11,3622,2
1524,17711,198,751,1
1525,10205,135,50,1
1526,12986,253,88,10
1527,3819,8,1713,1
1528,16237,154,3593,-1
1529,10392,51,738,1
1530,10060,48,1873,2
1531,16357,159,944,1
1532,10555,823,54,-2
1533,22625,1029,797,1
1534,23022,978,2358,2
1535,20443,609,401,2
1536,14886,123,584,1
1537,9397,41,186,1
1538,2750,5,521,1
1539,12605,499,83,1
1540,6673,21,625,3
1541,8079,2976,30,1
1542,4428,10,124,1
1543,23103,2157,1025,1
1544,5682,15,176,2
1545,22742,3513,837,10
1546,12857,240,86,2
1547,132,3781,0,2
1548,22432,742,3588,1
1549,4786,11,173,1
1550,15205,578,129,1
1551,22098,662,1240,1
1552,18543,871,242,3
1553,23678,2031,1674,2
1554,13311,93,899,1
1555,8092,107,30,1
1556,15050,705,127,1
1557,6432,224,20,1
1558,20811,624,438,3
1559,419,0,19,3
1560,9479,42,188,3
1561,12815,85,3513,2
1562,1210,1,1784,1
1563,20663,1919,421,1
1564,13082,130,89,1
1565,18198,353,223,10
1566,6895,25,23,6
1567,16328,157,3385,1
1568,2391,4,261,2
1569,7245,24,1491,1
1570,19475,1021,304,1
1571,18441,236,269,5
1572,23540,3742,1454,1
1573,7112,142,24,1
1574,9704,44,919,1
1575,16736,397,172,1
1576,3095,6,39,1
1577,16624,181,168,2
1578,11556,67,3782,-10
1579,3811,8,2769,1
1580,212,3155,0,1
1581,19571,312,562,1
1582,10220,1144,50,1
1583,13248,261,92,1
1584,5182,13,870,1
1585,7169,24,227,2
1586,5846,144,16,1
1587,3174,6,3780,-10
1588,62,1537,0,3
1589,9760,205,45,2
1590,15303,840,131,1
1591,12313,78,1696,1
1592,9633,131,44,10
1593,16087,150,3518,-2
1594,22331,1629,715,1
1595,15805,144,3151,1
1596,13044,88,89,1
1597,8551,33,66,2
1598,5671,15,41,3
1599,4803,11,1186,1
1600,13275,92,114,1
1601,5374,14,375,2
1602,23732,2768,1725,1
1603,24124,3676,3742,1
1604,2485,4,3699,-10
1605,23491,3730,1399,1
1606,63,2281,0,3
1607,7384,25,244,3
1608,370,2116,0,1
1609,23602,1540,3773,1
1610,13051,88,301,1
1611,17427,849,186,1
1612,21181,1038,490,2
1613,17009,176,639,4
1614,3454,7,318,-1
1615,16565,3742,166,3
1616,4296,487,10,1
1617,4234,102,10,2
1618,10931,334,58,1
1619,22083,3747,657,3
1620,10487,839,53,1
1621,12205,77,1427,2
1622,2914,747,6,1
1623,20040,355,1100,1
1624,8706,221,35,2
1625,19120,278,1202,6
1626,4535,10,407,1
1627,7905,3099,29,1
1628,5634,1913,15,1
1629,641,0,395,1
1630,21016,496,463,5
1631,4539,10,776,1
1632,18274,719,225,1
1633,18790,254,385,2
1634,4343,1715,10,1
1635,3510,7,1855,-1
1636,14554,1316,116,1
1637,22306,707,3668,-10
1638,17193,695,178,1
1639,3672,3461,8,1
1640,19128,287,279,1
1641,20636,773,418,1
1642,5179,13,2824,1
1643,20701,425,514,10
1644,6147,240,18,2
1645,20472,402,405,1
1646,4202,89,10,4
1647,19885,340,3748,2
1648,6002,629,17,2
1649,3843,8,3742,-10
1650,9511,42,1336,1
1651,5171,13,315,2
1652,19629,318,798,3
1653,13259,92,334,2
1654,21647,1000,572,1
1655,23571,3781,1478,1
1656,2593,2383,5,1
1657,2006,3,1238,4
1658,11127,61,94,1
1659,23663,2088,1655,1
1660,23438,2247,1331,2
1661,23087,2369,1015,1
1662,19404,299,343,5
1663,19538,1425,310,4
1664,2083,3,325,2
1665,15884,145,1506,1
1666,22286,764,705,1
1667,18338,228,1060,2
1668,17953,665,211,3
1669,2287,7,4,1
1670,9442,1794,42,1
1671,5363,14,2435,2
1672,1502,754,2,1
1673,5289,957,14,2
1674,22031,646,3701,-5
1675,9147,769,39,1
1676,18050,515,216,1
1677,21682,726,577,6
1678,6199,91,18,1
1679,14073,106,1419,2
1680,12421,1569,80,1
1681,12726,84,124,2
1682,10024,122,48,1
1683,6426,70,20,1
1684,1134,1,6,3
1685,6958,3555,23,1
1686,22740,831,2419,2
1687,15921,767,147,1
1688,20006,352,1915,1
1689,5007,12,3055,1
1690,11954,130,73,2
1691,1819,118,3,5
1692,21754,1761,592,1
1693,12758,84,359,1
1694,5648,15,133,4
1695,23104,1025,3566,2
1696,10977,2183,59,2
1697,13387,3780,94,-10
1698,18857,257,696,1
1699,6812,907,22,2
1700,5188,13,1292,1
1701,14739,120,2169,2
1702,6250,18,1198,1
1703,20965,1853,456,2
1704,4632,3365,11,1
1705,5869,16,1299,4
1706,11178,62,83,2
1707,1555,2,207,4
1708,22399,1279,733,1
1709,4337,134,10,1
1710,17608,193,529,2
1711,6318,271,19,3
1712,13136,3602,90,1
1713,23593,1521,3715,-10
1714,15646,254,141,1
1715,1738,2,3584,1
1716,9824,45,2277,1
1717,8420,32,319,1
1718,6553,43,21,5
1719,12393,79,370,1
1720,23934,2335,3490,-1
1721,1960,710,3,1
1722,8933,2840,37,1
1723,16869,491,176,3
1724,3780,8,2478,1
1725,11825,71,1475,2
1726,11409,1288,66,2
1727,19854,499,339,2
1728,9083,38,254,1
1729,14253,110,3690,-1
1730,11821,71,934,3
1731,19070,274,1261,1
1732,3815,8,299,1
1733,10434,52,109,2
1734,3821,8,2759,1
1735,10557,54,184,8
1736,23136,1867,1049,2
1737,4471,10,693,1
1738,3986,2557,9,1
1739,1963,152,3,1
1740,14494,115,705,3
1741,19455,944,303,1
1742,9696,44,287,1
1743,24129,3769,3688,1
1744,14514,115,3703,1
1745,19263,287,1277,1
1746,20454,700,402,2
1747,11078,3695,61,10
1748,7669,1236,27,1
1749,8837,1763,36,1
1750,12523,184,82,3
1751,18564,1040,243,1
1752,13755,1243,101,4
1753,2929,1161,6,1
1754,1558,2,92,4
1755,19697,325,340,2
1756,5599,2929,15,1
1757,2133,3,1138,1
1758,17109,176,2945,1
1759,938,241,1,5
1760,22418,738,1782,1
1761,20829,440,774,3
1762,19050,273,2927,1
1763,12984,87,3597,-10
1764,13763,1257,101,2
1765,19652,321,656,1
1766,16121,930,152,7
1767,22844,1035,876,1
1768,3234,486,7,3
1769,2281,29,4,1
1770,12696,3606,84,1
1771,4830,1533,12,4
1772,2292,26,4,1
1773,21004,3325,461,1
1774,15562,475,139,2
1775,9710,44,1106,1
1776,10929,2361,58,1
1777,17782,201,2003,1
1778,4051,9,453,2
1779,8670,34,232,3
1780,19601,1302,315,10
1781,551,0,2367,1
1782,9088,38,2104,1
1783,12953,87,645,7
1784,4292,486,10,1
1785,12805,1589,85,1
1786,7412,25,276,2
1787,14907,172,124,1
1788,10367,51,1985,1
1789,3175,6,243,-10
1790,23721,2691,1703,2
1791,9491,42,134,2
1792,2037,3,1397,3
1793,4171,9,176,-3
1794,21637,569,1100,1
1795,10245,50,66,5
1796,14164,108,565,3
1797,19284,288,1424,1
1798,6158,140,18,1
1799,22346,715,1219,1
1800,8875,36,1075,1
1801,23015,1193,971,1
1802,6562,305,21,3
1803,2684,5,556,2
1804,23738,1759,3744,-10
1805,5495,14,3371,-1
1806,2481,4,3722,-10
1807,3693,78,8,1
1808,670,0,3005,1
1809,5804,1784,16,1
1810,19164,386,281,5
1811,18660,388,248,1
1812,3013,6,123,3
1813,14802,333,122,1
1814,268,66,0,1
1815,20080,358,2057,2
1816,2809,639,6,5
1817,22770,1220,850,1
1818,11113,61,123,6
1819,8533,1860,33,1
1820,20118,431,362,2
1821,11411,614,66,2
1822,4776,11,1183,1
1823,14538,284,116,1
1824,4098,9,2985,1
1825,20627,1581,416,1
1826,11853,123,72,9
1827,13465,94,423,-1
1828,9816,45,3177,1
1829,16739,601,172,1
1830,2466,4,2396,-1
1831,20531,621,407,1
1832,21046,471,1234,2
1833,12228,77,2738,1
1834,22110,664,922,2
1835,3287,111,7,1
1836,1193,1,241,1
1837,1350,432,2,3
1838,18539,241,3692,1
1839,15789,2335,144,-6
1840,87,895,0,2
1841,21188,1146,490,-3
1842,395,502,0,1
1843,4917,24,12,1
1844,9089,38,230,1
1845,17804,203,797,10
1846,20915,449,3742,3
1847,20843,441,1105,1
1848,21383,818,524,10
1849,8540,33,428,3
1850,19060,3698,274,1
1851,11426,84,66,1
1852,19269,287,569,1
1853,16324,344,157,1
1854,14972,124,2224,-10
1855,19663,322,1240,1
1856,17042,176,330,2
1857,20852,2490,442,1
1858,19439,3464,302,-3
1859,6545,20,41,1
1860,1940,2510,3,1
1861,8722,423,35,1
1862,6606,149,21,1
1863,10559,54,687,5
1864,8774,35,57,1
1865,17188,1690,178,2
1866,240,1811,0,1
1867,14991,125,191,3
1868,21434,531,1118,1
1869,14023,105,130,1
1870,18246,224,259,2
1871,23946,2368,3769,1
1872,10674,64,56,1
1873,2168,3,847,1
1874,17951,250,211,3
1875,19089,276,2193,1
1876,5548,99,15,4
1877,20871,443,926,3
1878,20795,435,3615,-10
1879,22406,734,2078,1
1880,15117,128,1078,5
1881,1164,1,240,2
1882,347,682,0,1
1883,18865,257,638,1
1884,15998,153,149,1
1885,13825,102,412,3
1886,6387,19,3725,-10
1887,11298,861,64,1
1888,1259,1,419,1
1889,6440,955,20,1
1890,8590,33,207,1
1891,7942,29,1196,3
1892,20475,402,713,1
1893,24185,3782,3781,-10
1894,17063,176,1455,1
1895,4687,11,72,4
1896,17253,998,180,1
1897,10020,1194,48,1
1898,19946,346,797,1
1899,12101,88,76,1
1900,5583,137,15,2
1901,19057,422,274,2
1902,15259,560,130,2
1903,8592,33,2349,1
1904,10932,493,58,1
1905,6931,30,23,2
1906,2060,3,1690,2
1907,16361,634,160,2
1908,12006,917,74,1
1909,6696,21,682,2
1910,17333,182,312,3
1911,19498,306,556,1
1912,8177,94,31,1
1913,8046,428,30,9
1914,12707,156,84,1
1915,778,0,2809,1
1916,11911,72,94,2
1917,10293,50,2801,1
1918,16116,151,3730,1
1919,17568,191,497,1
1920,4704,11,291,2
1921,5943,16,870,1
1922,21534,733,545,2
1923,16471,268,163,1
1924,8980,37,2966,1
1925,17488,1505,188,3
1926,21136,480,627,2
1927,22503,761,2099,1
1928,17147,2322,177,2
1929,10204,169,50,1
1930,23633,1621,2539,1
1931,7810,28,227,2
1932,876,0,1231,1
1933,9670,1082,44,1
1934,15847,144,3506,-10
1935,19389,712,298,1
1936,19569,312,407,2
1937,4508,10,273,1
1938,4192,127,10,4
1939,916,8,1,8
1940,21785,2317,597,1
1941,8168,2364,31,1
1942,20256,823,375,1
1943,10522,53,151,1
1944,18646,247,1190,1
1945,6449,144,20,1
1946,15682,1143,142,2
1947,15829,144,3680,-1
1948,8007,29,369,1
1949,19239,936,286,1
1950,18922,891,261,2
1951,17697,370,198,1
1952,539,0,453,1
1953,2460,4,394,1
1954,18767,253,321,1
1955,18136,219,303,3
1956,8448,32,481,1
1957,19431,677,302,3
1958,16593,166,327,1
1959,11994,314,74,1
1960,3124,6,1281,1
1961,9201,39,2125,1
1962,15643,1284,141,1
1963,15325,131,254,1
1964,14265,115,111,3
1965,787,0,2135,1
1966,23797,1872,3213,1
1967,1240,1,914,1
1968,14225,109,486,2
1969,11794,76,71,2
1970,17347,182,3765,-10
1971,14956,124,246,1
1972,8357,403,32,1
1973,21132,479,1106,1
1974,11279,139,64,2
1975,10578,54,1453,1
1976,2941,82,6,1
1977,15084,193,128,4
1978,6526,20,521,1
1979,7742,221,28,2
1980,22534,780,927,8
1981,17264,180,2617,1
1982,7672,407,27,1
1983,4947,12,19,3
1984,6804,1400,22,3
1985,13233,173,92,2
1986,19391,298,613,2
1987,293,1499,0,1
1988,15832,144,940,-1
1989,15403,135,134,1
1990,14728,2117,120,1
1991,19294,289,903,1
1992,11684,148,69,4
1993,18671,248,3782,-10
1994,19826,336,1904,1
1995,18393,232,268,-1
1996,14463,3599,115,3
1997,6923,124,23,2
1998,10848,57,144,1
1999,4610,390,11,2
2000,23981,2788,3781,1
2001,10074,48,104,1
2002,5194,13,112,1
2003,22902,1913,910,1
2004,23636,2066,1624,1
2005,7902,102,29,1
2006,4408,10,102,2
2007,8312,319,32,1
2008,19605,315,1302,5
2009,12510,81,3359,1
2010,22605,873,797,1
2011,8692,2378,35,8
2012,6671,21,680,3
2013,2759,5,1055,1
2014,4329,633,10,1
2015,16096,252,151,1
2016,18532,240,894,1
2017,23736,1785,1740,1
2018,14218,109,522,3
2019,16539,165,2243,1
2020,15326,131,1707,1
2021,14025,105,395,1
2022,8153,795,31,3
2023,16972,3567,176,1
2024,348,41,0,1
2025,12239,211,78,3
2026,15736,143,348,3
2027,964,1379,1,3
2028,1334,112,2,4
2029,16356,159,816,1
2030,6707,21,2650,1
2031,16855,264,176,10
2032,9573,1089,43,2
2033,2776,5,641,1
2034,8659,2478,34,1
2035,449,0,1492,2
2036,23607,1548,1555,2
2037,22776,852,1672,1
2038,8870,36,609,2
2039,6442,2758,20,1
2040,15364,132,3766,1
2041,18973,1915,267,7
2042,11314,64,1938,2
2043,13064,327,89,4
2044,21712,584,3778,-5
2045,15762,1549,144,2
2046,13961,104,162,1
2047,16868,226,176,3
2048,11605,3728,68,1
2049,21426,530,839,2
2050,1597,2,620,3
2051,21813,603,833,10
2052,16986,3779,176,-10
2053,14420,207,114,1
2054,9758,880,45,3
2055,22038,1191,648,1
2056,4053,9,1771,2
2057,19526,308,3253,1
2058,3111,6,1515,1
2059,5800,47,16,2
2060,17416,185,229,5
2061,17661,458,196,1
2062,18297,225,322,1
2063,7558,91,26,1
2064,14877,123,1819,1
2065,2948,64,6,1
2066,11330,64,1403,1
2067,3744,8,34,2
2068,6009,728,17,1
2069,15509,3228,137,1
2070,21200,490,1387,1
2071,3254,961,7,2
2072,99,1062,0,2
2073,6667,21,187,3
2074,3943,165,9,1
2075,20241,374,604,1
2076,20905,447,1102,2
2077,10092,48,2337,1
2078,1518,393,2,1
2079,22840,875,1339,2
2080,23440,1331,2247,1
2081,1538,2,5,8
2082,24022,3773,3464,-10
2083,19715,2660,327,2
2084,13234,140,92,1
2085,3902,32,9,2
2086,13518,95,1378,2
2087,944,680,1,5
2088,19202,283,2767,1
2089,7151,24,264,8
2090,21978,636,758,1
2091,11762,2222,70,1
2092,13638,97,939,1
2093,7241,24,89,1
2094,20007,352,442,1
2095,7589,26,289,2
2096,8417,32,1787,1
2097,18448,236,655,1
2098,12317,78,96,1
2099,5446,14,2425,1
2100,19716,341,327,2
2101,51,2400,0,3
2102,12604,608,83,1
2103,6310,51,19,4
2104,6410,76,20,2
2105,15775,736,144,1
2106,14026,105,123,1
2107,16422,2257,161,1
2108,1367,492,2,3
2109,18419,528,235,1
2110,10878,57,1031,1
2111,21797,598,1536,1
2112,11856,81,72,3
2113,19880,849,340,1
2114,16063,1883,150,1
2115,81,195,0,2
2116,13741,100,566,6
2117,2788,5,3732,-10
2118,12152,105,77,3
2119,17394,184,348,3
2120,11414,129,66,1
2121,7187,24,1341,1
2122,11357,189,65,1
2123,11642,68,2195,1
2124,12770,84,1321,-1
2125,20280,667,379,1
2126,14971,124,3746,-10
2127,12423,390,80,1
2128,7547,109,26,1
2129,874,0,506,1
2130,17826,204,307,1
2131,12432,80,104,3
2132,9328,255,41,1
2133,9797,45,126,10
2134,18941,262,354,1
2135,2414,4,773,1
2136,13213,91,1820,1
2137,21644,570,1473,2
2138,5675,15,418,3
2139,7195,24,35,1
2140,11085,135,61,3
2141,16564,446,166,3
2142,10832,57,124,2
2143,7544,1129,26,1
2144,17536,3383,190,4
2145,23271,1157,3781,-10
2146,11352,142,65,3
2147,8775,35,221,1
2148,13103,89,505,1
2149,6580,680,21,2
2150,1704,2,1842,1
2151,22139,673,1012,5
2152,22208,681,731,1
2153,6589,294,21,1
2154,21527,542,791,1
2155,14439,114,1874,1
2156,8445,32,254,1
2157,20904,447,922,4
2158,8384,32,407,2
2159,11780,261,71,10
2160,8921,2966,37,1
2161,20427,397,898,1
2162,10398,3777,52,10
2163,8140,104,31,5
2164,18781,3781,254,1
2165,569,0,3201,1
2166,10419,72,52,1
2167,8754,35,176,4
2168,20934,875,452,1
2169,4179,121,10,8
2170,21744,613,589,1
2171,8628,254,34,2
2172,7328,1945,25,1
2173,19977,349,634,1
2174,10763,1189,57,2
2175,19756,329,1495,2
2176,17134,176,3759,-10
2177,15551,138,2509,1
2178,19991,1894,351,1
2179,21982,638,3690,2
2180,3817,8,621,1
2181,20574,409,2207,1
2182,6664,21,43,4
2183,18644,1335,247,-1
2184,3876,101,9,3
2185,5355,14,191,4
2186,15365,132,271,1
2187,14323,112,153,1
2188,19108,277,875,1
2189,12661,249,84,5
2190,7212,24,1787,1
2191,1130,1,472,4
2192,616,0,1821,1
2193,5939,16,1731,1
2194,12198,77,145,3
2195,22358,717,1973,1
2196,2024,3,176,3
2197,22979,942,2148,1
2198,17155,1811,177,1
2199,1864,94,3,2
2200,9185,39,94,1
2201,11466,66,452,1
2202,9898,407,47,4
2203,1536,2,4,8
2204,19776,330,395,1
2205,6239,18,140,1
2206,12333,78,404,1
2207,5644,15,148,6
2208,22574,791,2727,1
2209,19904,854,342,9
2210,20901,1102,447,2
2211,13113,89,2037,1
2212,10755,829,57,2
2213,15085,321,128,4
2214,18983,3493,268,1
2215,19653,477,322,2
2216,15741,143,389,2
2217,22560,790,3587,-10
2218,21507,540,1261,4
2219,13004,153,88,1
2220,6505,20,562,1
2221,23898,3768,2258,2
2222,8501,122,33,1
2223,9846,45,3014,1
2224,17592,192,3456,-1
2225,2803,202,6,6
2226,2,3133,0,10
2227,23258,1147,1759,1
2228,439,0,2281,2
2229,10327,273,51,1
2230,10938,58,335,6
2231,16499,411,165,5
2232,5410,14,3433,1
2233,8824,53,36,5
2234,7806,28,2384,2
2235,7615,26,1186,1
2236,10950,58,758,1
2237,6288,18,1573,1
2238,514,0,1861,1
2239,19774,330,491,1
2240,5266,36,14,3
2241,18403,401,234,1
2242,16504,2239,165,2
2243,10484,1105,53,1
2244,6532,20,346,1
2245,1477,2331,2,1
2246,17809,203,3690,1
2247,9392,41,1289,1
2248,13925,1044,104,1
2249,20599,1371,412,2
2250,12397,79,490,1
2251,11336,64,925,1
2252,7925,2969,29,1
2253,12526,3778,82,3
2254,12200,77,318,2
2255,22910,3096,914,3
2256,11129,61,595,1
2257,15214,382,129,1
2258,12868,258,86,1
2259,14521,115,258,1
2260,16395,160,591,1
2261,12383,79,267,5
2262,9008,37,3634,-10
2263,12848,268,86,2
2264,22736,825,2373,1
2265,258,1042,0,1
